id,label,reason,retried
T123,externally-directed,"규정은 관계 행정기관·공공기관·정부 유관단체·민간단체 및 기업 등의 장에게 소속 임직원의 파견 또는 겸임을 요청할 수 있도록 하고(제5조), 직원 구성에 외부 기관과 민간기업 파견원을 포함시키며(제4조·제5조), 또한 공무원의 인사상 우대·복귀 절차 등 개인의 법적 지위에 영향을 주는 규정을 포함하므로 외부 행위자들에게 직접적인 의무·절차를 규정하고 있습니다.",False
T124,externally-directed,"규정은 공무원 정원, 파견·겸임 요청, 민간기업 등 외부 기관의 직원 파견을 요청할 수 있는 권한과 파견 대상(공공·민간 기관 등)을 명시하여 행정기관 외부의 개인·기관에 대한 의무·요청을 규정하므로 외부 지향적이다.",False
T125,externally-directed,"The form and provisions apply to applicants (individuals seeking a qualification/renewal) and set documentary requirements and fees for issuance of a childcare teacher qualification for disabled young children, thereby imposing requirements and entitlements on external persons.",False
T126,externally-directed,"규칙 본문이 대학(외부 기관)에게 3년제 학과 설치·보고 의무, 설치기준(전임교원 확보율 등) 및 정원 조정 등을 직접 규정하여 외부 행위자를 구속하므로 외부 지향적이다.",False
T127,externally-directed,"규정 본문이 시행기관, 참가자, 인턴기업, 중개업체 등 교육부 외의 기관 및 개인(참가자)의 선발, 의무, 지원금 환수, 보고의무 등을 직접 규정하고 있어 외부 행위자들에게 권리·의무·제재를 부과하고 있습니다.",False
T128,externally-directed,"지침은 지방교육행정기관과 각급학교(외부 기관들)의 업무 분류·관리, 단위과제 지정·변경 절차 및 담당자 권한 등을 직접 규정하여 행정기관 및 학교 등 발행 기관 외부의 행위와 의무를 규정하므로 외부지향적이다.",False
T129,externally-directed,규정 본문이 지방교육행정기관 외부의 신고자(개인·단체 등)에 대한 신청·접수·처리·보상(표창·예산성과금) 절차와 의무를 직접 규정하므로 외부 행위자를 구속·권리부여함.,False
T131,externally-directed,"The rule sets substantive requirements and procedures for schools, vocational training institutions, and employers (e.g., required course components, minimum field-training durations, contract and labor-contract obligations), thus imposing obligations on external actors outside the issuing administration.",False
T132,externally-directed,"The notice defines fields and technologies for setting entrance quotas (입학정원 기준) which applies to universities, departments, and other external educational institutions and thus imposes standards on actors outside the issuing administration.",False
T133,externally-directed,"The text prescribes national education curriculum standards, required course structures, time allocations, and operational requirements for adult literacy programs that must be organized and operated by education providers (education기관) and thus impose requirements on actors outside the issuing administration.",False
T134,externally-directed,"The text sets a basic curriculum ('기본 교육과정') which, by its nature, prescribes standards for schools and students outside the issuing agency, so it directs external actors (schools/teachers).",False
T135,externally-directed,본문은 교과용도서의 구분(국정도서·검정도서)을 규정하여 교과서 출판사 등 외부 행위자들에게 적용되는 기준을 설정하므로 외부지향적이다.,False
T136,externally-directed,"The provision abolishes a classification rule for 교과용도서 (textbooks), which by its nature affects external actors (schools, publishers, and others dealing with 교과용도서) and thus changes requirements applicable outside the administration.",False
T137,undecidable,본문에 양식 제목(취학아동명부)만 있고 실제 조문·적용대상·지시사항이 포함되지 않아 외부 대상 여부를 판단할 수 없음.,False
T138,externally-directed,"훈령 본문이 시·도교육청, 유관기관, 평가대상부서(교육부 사업부서) 및 위원회 위원 등 외부 행위자에게 자료제출·협조 의무, 평가 결과에 따른 예산감액·지원중단 등 불이익·혜택 반영, 수당지급 및 표창 등 권리·의무와 제재를 규정하므로 외부 행위자에게 직접 지시·효과를 미침.",False
T139,externally-directed,"The rule prescribes grading scales, recordkeeping and retention requirements for 교육훈련기관 and specifies documents and formats that external education providers must keep, thus imposing obligations on actors outside the issuing administration.",False
T140,externally-directed,"The regulation's text includes application, selection, notification, and entitlement provisions for individual applicants (external persons) regarding issuance and use of lifelong education vouchers, thus binding/affecting actors outside the issuing agency.",False
T141,externally-directed,본문은 평생학습계좌제 학습과정의 평가기준과 인정서 양식을 규정하여 민간 기관·강사·학습과정 등 외부 주체의 인증·기준 충족 여부를 직접 규정하므로 외부대상 지시에 해당함.,False
T143,externally-directed,"The rule sets duties and standards for external entities (education entrustment institutions) and obligations toward schools and individual asbestos safety managers (training hours, attendance management, reporting to the Minister), thus binding actors outside the administration.",False
T144,externally-directed,"The rule sets seismic design standards for school facilities, which bind schools and entities responsible for those facilities (external actors) by prescribing technical requirements.",False
T145,externally-directed,지침은 교직원·학교장·학생·보호자 등 행정기관 외의 개인 및 학교(외부 기관)에 대한 대응절차·보고·이송 및 공제급여 신청 안내 등 책임과 절차를 직접 규정하고 있어 외부 행위자에게 의무를 부과한다.,False
T146,externally-directed,"The rule prescribes detailed criteria and application order for imposing increased fines (과태료의 가중처분) under the Act on Establishment/Operation of Hagwon, which directly binds and affects external actors (private hagwons/operators) by determining sanctions against them.",False
T147,externally-directed,"The standard curriculum (표준교육과정) sets educational standards that bind schools and other external education providers and affects students/private institutions, so it directs actors outside the issuing administration.",False
T148,externally-directed,"규칙 본문은 학력·자격·교육훈련 이수결과 등의 상호호환 적용 기준을 중앙행정기관의 장에게 마련·적용하도록 요구하고, 민간의 학력·자격·교육훈련 등 외부 행위주체들의 지위와 상호연계에 영향을 미치므로 외부 행위자를 규율한다.",False
T149,externally-directed,"고시는 공동캠퍼스로 위치 변경하는 대학이 따라야 할 신청·승인 요건, 교사(시설) 기준면적 등 외부 대학들에 대한 설치·운영 기준과 절차를 직접 규정하고 있어 외부 행위자를 구속한다.",False
