id,label,reason,retried
T127,externally-directed,"규정 본문은 시행기관·총괄기관·참가자·인턴기업·중개업체 등 정부 외부의 기관 및 개인(참가자, 기업 등)에 대한 선발기준, 의무, 환수·제재, 보고·수료 요건 등을 직접 규정하고 있으므로 외부주체에 대한 규범적 지시를 포함함.",False
T128,externally-directed,"지침은 지방교육행정기관과 각급학교(각급기관)의 업무 분류·관리, 단위과제 지정·변경 절차와 담당자 역할 등을 직접 규정하여 행정기관 외부의 기관(각급학교 등)과 개인 담당자들의 권한·의무를 정하고 있으므로 외부 지향적이다.",False
T129,externally-directed,"규정 본문이 신고자(개인·단체), 지방교육행정기관의 장, 신고센터 구성원 등 행정기관 외부의 개인·단체 및 기관에 대한 신청·접수·처리, 공개, 표창·성과금 지급 등 권리·의무와 절차를 직접 규정하고 있어 외부 주체를 대상으로 한다.",False
T131,externally-directed,"규칙 본문이 학교·직업교육훈련기관·산업체 및 학생 등의 계약 체결, 교육과정 요건, 근로계약 체결 등 외부 행위자에게 직접적 의무와 기준을 부과하므로 외부지향적이다.",False
T132,externally-directed,"표는 첨단분야의 정의와 모집단위별 입학정원 기준 고시의 일부로 보이며, 대학의 모집단위(외부 기관인 대학 및 지원자)에 적용되는 기준을 규정하므로 행정조직 밖의 행위자들에게 의무·기준을 부과하고 있다.",False
T133,externally-directed,"The text prescribes national education curriculum standards, structure, time allocations, and operational requirements that apply to literacy education programs and institutions serving adult learners (external entities outside the issuing administration).",False
T134,externally-directed,"The rule sets a basic curriculum for elementary and middle school literacy education, which binds schools/educators outside the issuing administration by prescribing educational content (external actors).",False
T135,externally-directed,본문이 초등학교 교과용도서의 구분(국정도서·검정도서)을 규정하여 출판사·학교·학생 등 행정기관 외 부처에 영향을 미치는 요건을 설정하므로 외부 지향적이다.,False
T136,externally-directed,"The provision abolishes (affects the legal status of) an existing rule that regulated classification of elementary school textbooks, which has direct effects on external actors (schools, publishers, users) rather than only internal administration.",False
T137,undecidable,"Provided text contains only a form name and a heading without operative provisions or attachments, so it is impossible to determine whether it imposes requirements on external actors from the text given.",False
T138,externally-directed,"훈령은 평가대상부서, 시·도교육청, 유관기관, 위원회 위원 등 행정조직 외부의 기관·인물에게 자료제출·협조의무, 평가에 따른 불이익(감점·예산감액·지원중단) 및 포상 등 권한을 직접 규정하므로 외부 지향적이다.",False
T139,externally-directed,"The rule prescribes grading scale, required records, retention periods, and documentation that bind education/training institutions and their staff, so it imposes obligations on external actors (교육훈련기관, 교·강사, 학습자).",False
T140,externally-directed,"The regulation prescribes issuance, eligibility, notification, and appeal procedures for lifelong education vouchers that bind and affect individuals outside the administration (applicants/beneficiaries), so it directs external actors.",False
T141,externally-directed,규정 본문이 평생학습계좌제 학습과정의 평가인정 기준과 평가인정서 양식을 제시하여 교육기관·교강사 등 행정기관 외의 주체들이 충족해야 할 기준과 요건을 직접 규정하고 있기 때문입니다.,False
T143,externally-directed,"The provisions set requirements and duties for external entities and individuals (training institutions, schools/kindergartens, and school asbestos safety managers) such as mandated training hours, attendance management, reporting to the Minister of Education, and compliance with requested operating rules.",False
T144,externally-directed,"The rule establishes seismic design standards for school facilities and thus sets requirements binding external entities (schools, builders, operators) outside the issuing administration.",False
T145,externally-directed,"지침은 학교장·교직원·보호자·학생 등 학교 외부 행위자(개인 및 학교 조직)의 의무·절차(보고, 응급조치, 환자 이송, 사고통지 등)를 직접 규정하고 있어 외부 대상자에게 요구사항을 부과함.",False
T146,externally-directed,이 예규는 과태료의 가중처분 적용 대상과 기준(학원 및 과외교습 관련 위반행위에 대한 처분)을 규정하여 학원 등 행정기관 외부의 주체에 대한 의무·처분을 정하고 있으므로 외부지향적이다.,False
T147,externally-directed,"The standard curriculum (표준교육과정) sets requirements/standards that apply to educational entities and individuals outside the issuing administration (schools, students, institutions) by specifying the official curriculum under the 학점인정법 framework.",False
T148,externally-directed,"Operative provisions require central administrative heads to ensure mutual compatibility of education, qualifications, training and experience with the national competency levels and create/operate a consultative body including non-governmental stakeholders, thereby directing duties and standards affecting external entities and individuals.",False
T149,externally-directed,고시 본문이 대학의 캠퍼스 위치변경 절차·요건·면적기준 등을 규정하여 외부 행위자인 대학들 및 공익법인 등에게 직접적 의무와 기준을 부과하고 있으므로 외부지향적이다.,False
