id,조문문장,T3_L1,T3_L2,T3_확신도,T3_근거
P02655,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 병기하여 위임한다."
P02656,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 각각 규율권한을 넘기는 병기 위임이다."
P02657,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 병기하여 위임한다."
P02658,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙으로 정하도록 두 법형식에 규율권한을 병기 위임한다."
P02659,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 병기하여 넘긴다."
P02660,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 각각 규율권한을 넘기는 병기 위임이다."
P02661,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 각각 규율권한을 넘기는 병기 위임이다."
P02662,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 넘기는 병기 위임이다."
P02663,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 넘기는 병기 위임이다."
P02664,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 넘기는 병기 위임이다."
P02665,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 병기하여 넘기는 위임이다."
P02666,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙으로 정하도록 규율권한을 넘기는 병기 위임이다."
P02667,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 각각 넘기는 위임이다."
P02668,국립유치원의 경우에는 교육부령으로,판단불가,부령,3,문장이 '교육부령으로'에서 잘려 서술어가 없어 위임 종결 여부를 확정할 수 없으나 지정 법형식은 교육부령으로 보인다.
P02669,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 넘기는 병기 위임이다."
P02670,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 넘기는 병기 위임이다."
P02671,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 넘기는 병기 위임이다."
P02672,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 넘기는 병기 위임이다."
P02673,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 넘기는 병기 위임이다."
P02674,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙으로 정하도록 두 법형식에 규율권한을 넘긴다."
P02675,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 각각 규율권한을 넘기는 병기 위임이다."
P02676,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 넘기는 병기 위임이다."
P02677,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 각각 넘기는 병기 위임이다."
P02678,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 넘기는 병기 위임이다."
P02679,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙으로 정하도록 규율권한을 넘기는 병기 위임이다."
P02680,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 각각 규율권한을 넘기는 병기 위임이다."
P02681,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 넘기는 병기 위임이다."
P02682,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 넘기는 병기 위임이다."
P02683,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 각각 규율권한을 넘기는 병기 위임이다."
P02684,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 넘기는 병기 위임이다."
P02685,"⑥ 유치원회계의 운영에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 규율권한을 넘기는 병기 위임이다."
P02686,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'에서 잘려 있어 규율 대상과 종결 형태를 확인할 수 없다.
P02687,대통령령으로 정하고,위임,대통령령,3,문장이 절 단위로 잘렸으나 '대통령령으로 정하고'라는 현재형 위임 문언이 확인되어 대통령령에 규율권한을 넘기는 위임으로 본다.
P02688,법령과,판단불가,해당없음,5,문장이 '법령과'로 잘려 있어 규율권한 이전 여부를 판정할 수 없다.
P02689,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'에서 잘려 있어 규율권한 위임 여부를 맥락 없이 판정할 수 없다.
P02690,대통령령으로 정하는,판단불가,대통령령,3,문장이 '대통령령으로 정하는'에서 끊겨 수식 대상과 종결부가 없어 위임인지 인용인지 확정할 수 없다.
P02691,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'에서 잘려 수식 대상과 종결형태를 알 수 없어 위임 여부를 확정할 수 없다.
P02692,대통령령으로 정하는,판단불가,대통령령,3,'대통령령으로 정하는'이라는 잘린 구절만 제시되어 규율 대상과 종결 구조를 확인할 수 없다.
P02693,대통령령으로 정하는,판단불가,대통령령,3,문장이 '대통령령으로 정하는'에서 잘려 있어 위임 여부를 확정할 수 없으나 문언상 법형식은 대통령령으로 표시되어 있다.
P02694,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'에서 잘려 무엇을 위임하는지 확인할 수 없다.
P02695,대통령령으로 정하는,판단불가,미특정,4,문장이 '대통령령으로 정하는'에서 잘려 있어 무엇을 위임하는지 판정할 수 없다.
P02696,교육부장관이 정하는 연수 이수 결과를 바탕으로 검정·수여하는 자격증을 받은 사람이어야 한다.,위임,미특정,4,'교육부장관이 정하는'으로 연수 이수 관련 사항의 규율을 넘기지만 법형식은 지정하지 않았다.
P02697,대통령령으로 정한다,위임,대통령령,4,문장이 일부 잘렸으나 '대통령령으로 정한다'는 종결형 위임 문구로 대통령령에 규율권한을 넘긴다.
P02698,대통령령으로 정한다,위임,대통령령,4,'대통령령으로 정한다'는 종결형으로 대통령령에 규율권한을 위임한다.
P02699,필요한 사항은 교육부령으로,위임,부령,4,문장이 일부 절단되었으나 '필요한 사항은 교육부령으로'라는 문언에서 교육부령에 규율권한을 넘기는 위임 구조가 확인된다.
P02700,필요한 사항은 교육부령으로,판단불가,부령,3,문장이 종결되지 않고 잘려 있어 위임 여부를 확정할 수 없으나 법형식은 교육부령으로 명시되어 있다.
P02701,필요한 사항은 교육부령으로,판단불가,미특정,3,문장이 종결되지 않고 잘려 있어 위임 여부를 확정할 수 없다.
P02702,필요한 사항은 교육부령으로,판단불가,부령,2,문장이 중간에 잘려 종결부가 없어 위임 여부를 확정할 수 없으나 표지어구상 교육부령(부령)이 언급되어 있다.
P02703,교육부장관이 예산의 범위에서 관계 행정기관의 장과 협의하여 고시한다,위임,고시,4,'고시한다'는 종결형으로 교육부장관의 고시에 규율권한을 넘기는 위임이다.
P02704,교육부령으로 정하는,판단불가,부령,2,문장이 '교육부령으로 정하는'에서 잘려 있어 위임 종결 여부를 판정할 수 없으나 표지어구상 법형식은 부령이다.
P02705,대통령령으로 정한다,위임,대통령령,4,'대통령령으로 정한다'는 종결형으로 대통령령에 규율권한을 넘기는 위임이다.
P02706,교육부령으로 정한다,위임,부령,4,'교육부령으로 정한다'는 종결형으로 부령에 규율권한을 넘기는 위임이다.
P02707,대통령령으로 정하는,판단불가,대통령령,3,문장이 '대통령령으로 정하는'에서 잘려 수식 대상과 종결형이 없어 위임인지 확정할 수 없으나 표지 법형식은 대통령령이다.
P02708,대통령령으로 정하는 수업일수를,위임,대통령령,4,문장이 일부 잘렸으나 '대통령령으로 정하는 수업일수'라는 부분 위임 표지가 명확하다.
P02709,대통령령으로 정하는 바에,판단불가,대통령령,2,문장이 '대통령령으로 정하는 바에'에서 잘려 규율권한 이전 여부를 확정할 수 없으나 문언상 지정된 법형식은 대통령령이다.
P02710,대통령령으로 정하는,판단불가,미특정,3,문장이 '대통령령으로 정하는'에서 잘려 있어 규율권한 이전 여부와 대상을 확정할 수 없다.
P02711,대통령령으로 정하는,판단불가,해당없음,3,문장이 '대통령령으로 정하는'에서 잘려 있어 규율권한 이전 여부를 확정할 수 없다.
P02712,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'에서 잘려 규율 대상과 종결 형태를 확인할 수 없어 위임 여부를 확정할 수 없다.
P02713,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'에서 잘려 규율 대상과 종결형이 없어 위임 여부를 확정할 수 없다.
P02714,교육부령으로 정하는,판단불가,부령,2,문장이 '교육부령으로 정하는'에서 잘려 무엇을 정하는지 확인할 수 없어 위임 여부를 확정할 수 없으나 표지어구는 부령이다.
P02715,교육부령으로 정하는,판단불가,부령,3,문장이 '교육부령으로 정하는'에서 잘려 규율 대상과 종결 형태를 확인할 수 없어 위임 여부를 확정할 수 없다.
P02716,대통령령으로 정하는,판단불가,대통령령,3,문장이 '대통령령으로 정하는'에서 잘려 규율 대상과 종결형을 확인할 수 없어 위임 여부를 판정할 수 없다.
P02717,교육통계조사에 관하여 필요한 사항은 교육부장관이 정한다.,위임,미특정,5,교육부장관에게 규율권한을 넘기지만 법형식을 지정하지 않았다.
P02718,대통령령으로 정한다,위임,대통령령,3,문장이 단편적이나 '대통령령으로 정한다'는 종결형으로 대통령령에 규율권한을 넘기는 위임이다.
P02719,교육부령으로 정하는,판단불가,부령,3,문장이 '교육부령으로 정하는'에서 끊겨 규율 대상과 종결 형태를 알 수 없어 위임 여부를 확정할 수 없다.
P02720,교육부령으로 정하는,판단불가,부령,3,문장이 '교육부령으로 정하는'에서 잘려 있어 위임 종결 여부를 확정할 수 없으나 지시된 법형식은 교육부령(부령)이다.
P02721,교육부령으로 정하는,판단불가,부령,2,문장이 '교육부령으로 정하는'에서 끊겨 위임 대상과 종결 형태를 확인할 수 없다.
P02722,교육부령으로 정하는,판단불가,부령,3,문장이 '교육부령으로 정하는'에서 잘려 있어 위임 종결 여부를 확정할 수 없으나 문언상 지정 형식은 부령이다.
P02723,교육부령으로 정하는,판단불가,부령,3,문장이 '교육부령으로 정하는'에서 끊겨 종결부가 없어 위임인지 인용인지 확정할 수 없으나 지정 법형식은 교육부령이다.
P02724,대통령령으로 정한다,위임,대통령령,3,문장이 단편적이나 '대통령령으로 정한다'는 종결형으로 대통령령에 규율권한을 넘기는 위임 문언이다.
P02725,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례,4,"위원 구성비율을 유치원규칙·시·도 조례가 정하는 범위의 운영위원회규정에 맡기는 위임으로, 명시된 법형식은 조례이다."
P02726,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례|미특정,3,위원 구성비율을 유치원규칙·운영위원회규정에 위임하면서 공립의 경우 시·도 조례가 정하는 범위를 전제하므로 조례와 목록에 없는 자치규범(미특정)이 병기된 위임이다.
P02727,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례,3,"시·도 조례로 정하는 범위에서 위원 구성비율을 달리 정할 수 있게 하는 위임이며(유치원규칙·운영위원회규정은 목록상 법형식이 아니어서 조례만 표기), 규율권한을 하위 규범에 넘긴다."
P02728,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례|미특정,3,시·도 조례로 정하는 범위에서 유치원규칙·운영위원회규정에 위원 구성비율 규율을 넘기므로 조례와 법형식 미특정 규범이 병기된 위임이다.
P02729,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례|미특정,3,"시·도 조례가 정하는 범위에서 유치원규칙·운영위원회규정으로 달리 정하도록 규율권한을 넘기므로, 조례와 법형식 미지정 자치규범이 병기된 위임이다."
P02730,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례,3,"위원 구성비율을 유치원규칙·시·도 조례가 정하는 범위의 운영위원회규정에 맡기는 위임으로, 명시된 법형식 중 지정된 것은 조례이다."
P02731,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,미특정|조례,3,유치원규칙·운영위원회규정(목록 외 형식이므로 미특정)과 시·도 조례에 위원 구성비율 규율권한을 넘기는 위임이다.
P02732,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례|미특정,3,"위원 구성비율을 유치원규칙·운영위원회규정에 넘기면서 공립의 경우 시·도 조례가 정하는 범위를 전제하므로, 조례와 목록에 없는 규범형식(미특정)이 병기된 위임이다."
P02733,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례|미특정,3,"위원 구성비율을 유치원규칙·운영위원회규정 및 시·도 조례가 정하는 범위에서 달리 정하도록 권한을 넘기므로 위임이며, 조례 외의 규칙·규정은 목록상 미특정으로 병기한다."
P02734,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례|미특정,3,"구성비율을 유치원규칙·운영위원회규정에 넘기면서 공립의 경우 시·도 조례가 정하는 범위를 병기하므로, 목록에 없는 규칙 형식은 미특정으로 보아 조례와 병기한다."
P02735,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례|미특정,3,"시·도 조례로 정하는 범위에서 유치원규칙·운영위원회규정으로 달리 정하도록 규율권한을 넘기므로, 명시된 조례와 목록에 없는 규칙 형식(미특정)을 병기한다."
P02736,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례|미특정,3,"시·도 조례가 정하는 범위에서 유치원규칙·운영위원회규정으로 위원 구성비율을 달리 정하도록 규율권한을 넘기며, 유치원규칙·운영위원회규정은 열거된 법형식에 없어 미특정으로 병기한다."
P02737,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례|미특정,3,"위원 구성비율을 시·도 조례로 정하는 범위에서 유치원규칙·운영위원회규정으로 정하게 하는 위임이며, 규칙·운영위원회규정은 목록상 형식이 특정되지 않아 미특정으로 병기한다."
P02738,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례|미특정,3,"조례로 정하는 범위에서 유치원규칙·운영위원회규정에 구성비율을 달리 정할 권한을 넘기므로, 조례와 목록에 없는 자치규범(미특정)이 병기된 위임이다."
P02739,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례,4,"위원 구성비율을 유치원규칙 및 시·도 조례로 정하는 범위에서 운영위원회규정으로 정하도록 규율권한을 넘기며, 명시된 법형식 중 열거된 것은 조례이다."
P02740,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례,4,"위원 구성비율을 시·도 조례로 정하는 범위에서 정하도록 규율권한을 넘기며, 유치원규칙·운영위원회규정은 지정 법형식 목록에 없어 조례로 판정한다."
P02741,"③ 제2항에도 불구하고 유아 수가 20명 미만인 국립ㆍ공립 유치원에 두는 운영위원회 위원의 구성비율은 국립유치원의 경우에는 유치원규칙으로 다르게 정할 수 있으며, 공립유치원의 경우에는 시ㆍ도의 조례로 정하는 범위에서 운영위원회규정으로 다르게 정할 수 있다. 다만, 유치원규칙 또는 운영위원회규정으로 다르게 정하는 경우에도 학부모위원 및 교원위원은 각각 1명 이상 포함되어야 한다.",위임,조례|미특정,3,"위원 구성비율을 유치원규칙·운영위원회규정 및 시·도 조례로 정할 수 있게 위임하며, 조례 외의 유치원규칙·운영위원회규정은 목록상 법형식이 특정되지 않는다."
P02742,"국립·공립 유치원에 두는 운영위원회는 학부모가 경비를 부담하는 사항을 심의할 때에는 국립유치원의 경우에는 유치원규칙으로 정하는 바에 따라 미리 학부모의 의견을 수렴하여야 하며, 공립유치원의 경우에는 시·도의 조례로 정하는 바에 따라 미리 학부모의 의견을 수렴하여야 한다.",위임,미특정|조례,3,"유치원규칙과 시·도 조례에 의견 수렴 절차의 규율권한을 넘기는 위임이며, 유치원규칙은 열거된 법형식에 없어 미특정으로 조례와 병기했다."
P02743,"국립·공립 유치원에 두는 운영위원회는 학부모가 경비를 부담하는 사항을 심의할 때에는 국립유치원의 경우에는 유치원규칙으로 정하는 바에 따라 미리 학부모의 의견을 수렴하여야 하며, 공립유치원의 경우에는 시·도의 조례로 정하는 바에 따라 미리 학부모의 의견을 수렴하여야 한다.",위임,미특정|조례,3,"의견 수렴 방법을 국립은 유치원규칙(목록 외 형식이므로 미특정), 공립은 시·도 조례에 넘기는 병기 위임이다."
P02744,"국립·공립 유치원에 두는 운영위원회는 학부모가 경비를 부담하는 사항을 심의할 때에는 국립유치원의 경우에는 유치원규칙으로 정하는 바에 따라 미리 학부모의 의견을 수렴하여야 하며, 공립유치원의 경우에는 시·도의 조례로 정하는 바에 따라 미리 학부모의 의견을 수렴하여야 한다.",위임,미특정|조례,4,"의견 수렴 절차를 유치원규칙과 시·도 조례에 정하도록 맡기는 위임이며, 유치원규칙은 열거된 법형식이 아니어서 미특정으로 조례와 병기한다."
