id,조문문장,T4_L1,T4_L2,T4_확신도,T4_근거
G0091,그 밖에 지정외부감사대상학교법인의 선정 또는 지정외부감사인의 지정에 필요한 세부사항은 교육부장관이 정하여 고시한다.,위임,대통령령|조례,5,표지어구가 '교육부장관이 정하여 고시한다'로 세부사항을 정하는 부분은 하위 규범에 규율권한을 위임하는 것으로 판단된다.
G0092,② 지방자치단체의 장은 해당 지방자치단체의 조례로 정하는 바에 따라 주민을 위한 평생교육진흥사업을 실시하거나 지원할 수 있다. 이 경우 교육감 또는 지역교육장과 협의하여야 한다.,위임,조례,5,표지어구가 '조례로'를 명시하고 문장이 지방자치단체의 장이 조례로 정하는 바에 따라 ... 실시하거나 지원할 수 있다'로 하위 규범인 조례에 의한 구체적 시행 권한의 위임을 나타낸다.
G0093,표준교육과정의 세부 기준에 관하여 필요한 사항은 교육부장관이 정한다.,위임,대통령령|조례,5,"문장 말미의 '정한다'가 포괄적으로 규정 권한을 교육부장관에게 넘기고 있으며, 요건의 구체화를 위임하는 형태이다."
G0094,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,표지어구가 '조례로'이며 설치·운영 등에 필요한 사항을 지방자치단체의 조례로 정한다는 문구로 규율권한의 위임이 명시된다.
G0095,교육부장관이 정하는 수수료를 원장에게 내야 한다.,위임,대통령령|조례,4,"표지어구가 상위 규범의 규정에 따라 하위 규범(원장)에 수수료를 내게 하도록 요건을 구체화하거나 위임한다는 취지이다. 다만 문장 자체가 특정 상위 규범의 구체적 규정을 직접 지시하는지는 애매하나, '교육부장관이 정하는' 상태로 요건의 범위를 하위에 넘겨 규율권한의 위임으로 해석된다."
G0096,대통령령으로 정하는,위임,대통령령,5,‘대통령령으로 정하는’은 요건 일부를 대통령령에 위임하는 형태로 규율권한의 이전을 시사하므로 위임으로 판단된다.
G0097,"⑤ 제1항부터 제4항까지의 규정에서 정한 사항 외에 납부고지서의 서식, 그 밖에 부담금의 부과ㆍ징수에 필요한 사항은 특별시ㆍ광역시ㆍ특별자치시ㆍ도 또는 특별자치도(이하 “시ㆍ도”라 한다)의 조례로 정한다.",위임,조례,5,표지어구가 '조례로 정한다'로 규정의 일부를 시도에 맡겨 규율권한을 넘긴 위임에 해당한다.
G0098,대통령령으로 정하는,위임,대통령령,5,문장 끝의 표지어구가 '대통령령으로 정하는' 형태로 다수의 규율항을 대통령령에 위임한다는 뜻이므로 위임으로 판단된다.
G0099,대통령령으로 정한다,위임,대통령령,5,문장이 하위 규범의 구체적 내용을 대통령령으로 정하겠다고 지시하고 있어 규율권한의 넘김으로 판단된다.
G0100,14. 그 밖에 대통령령이나 시ㆍ도의 조례로 정하는 사항,위임,조례,5,"표지어구가 '조례로'로 끝나고, '그 밖에 대통령령이나 시ㆍ도의 조례로 정하는 사항'은 요건의 일부를 위임하는 형태이므로 위임으로 판단된다."
G0101,"⑥ 법 제6조제1항 각 호의 어느 하나에 해당하는 자(이하 “평가서작성자”라 한다)는 교육환경평가서를 작성ㆍ제출한 후 다음 각 호의 어느 하나에 해당하게 된 경우에는 그 사실을 즉시 교육감에게 통보하고, 해당 사유가 발생한 날부터 45일 이내에 교육환경평가서를 다시 작성하여 교육감에게 제출해야 한다. 이 경우 교육환경평가서의 내용 등은 제1항 및 제3항에 따르되, 교육규칙으로 정하는 바에 따라 그 내용의 일부를 생략할 수 있다.",위임,대통령령|조례,4,문장 말미의 '교육규칙으로 정하는 바에 따라 그 내용의 일부를 생략할 수 있다'는 하위 규범인 교육규칙에 일부 내용을 맡겨 규율권한을 넘긴 위임 형태로 해석된다.
G0102,대통령령으로 정한다,위임,대통령령,5,"문장은 맺음말로 규정의 주체를 대통령령으로 정하도록 하는 형태이며, 일부 요건을 대통령령에 위임하는 위임 규정에 해당한다."
G0103,교육부령으로 정한다,위임,부령,5,"표지어구가 특정 법령 형태인 '부령'으로 정한다고 명시되어 있으며, 일부 요건을 부여하는 형태의 위임으로 해석된다."
G0104,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,조례,5,"문장에서 운영 위탁에 관한 구체적 사항을 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다고 되어 있어 위임으로 판단되며, 표지어구가 '조례로'이므로 L2는 조례로 판정됩니다."
G0105,교육부령으로 정한다,위임,부령,5,문장 끝에 '교육부령으로 정한다'로 요건의 일부를 특정 기관에 위임하는 형태이므로 위임으로 판단한다; 표지어구가 '교육부령'으로 명시되어 있다.
G0106,2. 제2항에 따른 지역다문화교육지원센터의 경우: 해당 시ㆍ도의 조례,인용,조례,5,"표지어구가 '조례'로 명시되어 있으며, 인용 규정이 아니라 특정 조례를 지칭하고 있다."
G0107,교육감은 그 소관 사무의 범위 안에서 필요한 때에는 대통령령 또는 조례로 정하는 바에 따라 교육기관을 설치할 수 있다.,위임,조례,5,"문장 말미의 '대통령령 또는 조례로 정하는 바에 따라'로 규정의 범위를 특정하고 있으며, 요건 일부를 위임하는 형태를 보인다."
G0108,④ 시ㆍ도교육감이 설치한 취업지원센터의 운영 등에 필요한 사항은 시ㆍ도의 조례로 정한다.,위임,조례,5,문장 말미의 '조례로 정한다'는 시도교육감이 설치한 취업지원센터의 운영 등에 필요한 사항을 조례에 의해 규율하도록 위임하는 구조로 판단된다.
G0109,"2. 그 밖에 국립학교의 경우에는 학칙으로, 공립학교의 경우에는 시·도의 조례로 미리 학부모의 의견을 수렴하도록 정한 사항",위임,조례,4,"문장 말미의 '시·도의 조례로 미리 학부모의 의견을 수렴하도록 정한 사항'은 하위 규범인 조례로 규율권한 위임을 나타내며, 요건 일부를 맡기는 형태로 해석 가능하다."
G0110,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,문장 말미에 '조례로 정한다'는 하위 규범의 규율권한 위임을 명시하고 있다.
G0111,대통령령으로 정한다,위임,대통령령,5,표지어구가 '대통령령으로 정한다'로 끝나며 하위 규범에 규율권한을 넘기는 부분이 명확하므로 위임에 해당한다.
G0112,교육부령으로 정한 급식기준,인용,해당없음,5,"표지어구가 이미 정한 바를 가리키는 형태이며, '교육부령으로 정한'은 기존 규범의 준용을 의미하므로 인용에 해당한다."
G0113,"①교육감은 조례 또는 교육규칙으로 정하는 바에 따라 그 권한에 속하는 사무의 일부를 보조기관, 소속교육기관 또는 하급교육행정기관에 위임할 수 있다",위임,대통령령|조례|교육규칙,5,문장에 '조례 또는 교육규칙으로 정하는 바에 따라 ... 위임할 수 있다'로 하위 규범에 권한 일부를 넘김.
G0114,교육부령으로 정한다,위임,대통령령|부령,4,"문장이 끝마다 '교육부령으로 정한다'로 규정의 형식을 특정하고 있으며, 요건의 위임 범위를 지시하는 형태의 규정이므로 위임으로 판단된다. L2에서 병기 형식은 '부령'이 포함되어 있어 '대통령령|부령'으로 표기한다."
G0115,4. 그 밖에 제1호부터 제3호까지에 준하는 것으로서 교육부장관이 정하는 사유,위임,대통령령|부령,4,‘그 밖에 제1호부터 제3호까지에 준하는 것으로서 교육부장관이 정하는 사유’는 요건 일부를 특정 주체(교육부장관)에게 맡겨 규정의 범위를 확장하는 위임의 형태로 해석된다. 표지어구가 ‘교육부장관이 정하는’으로 끝나므로 형식상 특정 법형식으로 규정되지 않지만 실제로는 위임의 구성요소를 가진다.
G0116,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,"문장 말미에 '조례로 정한다'로 규범권한의 위임을 명시하며, 포괄적 위임의 가능성이 있어도 위임으로 판단한다."
G0117,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,문장 말미의 '조례로 정한다'는 규율권한을 하위 규범에 넘기는 위임에 해당한다.
G0118,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,문장 말미가 '조례로 정한다'로 끝나며 하위 규범의 구성·운영 등을 지방자치단체의 조례에 위임하고 있다.
G0119,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,문장 말미가 '조례로 정한다'로 구성되어 있어 지방자치단체의 조례에 의해 구체적 규율이 이루어지도록 위임된 규정이다.
G0120,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,문장이 하위 규범의 구체적 내용 결정 권한을 지방자치단체의 조례에 위임하고 있다.
G0121,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,조례,5,"표지어구가 '조례로 정한다'로 명시되어 있으며, 구체적 사항의 정함을 위임하는 형식이다."
G0122,필요한 사항은 교육부령으로,위임,부령,5,문장 말미의 '교육부령으로'는 요건 일부를 교육부령에 맡기는 부분 위임의 형태로 판단. 표지어구가 '교육부령'인 것을 포함해 구조상 위임에 해당한다.
G0123,특구를 지정한 때에는 대통령령으로 정하는 바에 따라 그 내용을 관보에 고시하고,위임,대통령령,5,문장 말미가 '그 내용을 관보에 고시하고'로 규율권한의 범위를 대통령령으로 정하는 바에 따라 처리하라는 위임형 표현이 명시되어 있다.
G0124,필요한 사항은 대통령령으로,위임,대통령령,5,표지어구가 '대통령령으로'로 끝나며 필요한 사항을 규정하도록 하여 규율권한을 하위 규범에 넘긴 위임 형태에 해당한다.
G0125,대통령령으로 정한다,위임,대통령령,5,표지어구가 '대통령령으로 정한다'로 규정하고 있어 하위 규범에 규율권한을 넘기는 위임에 해당한다.
G0126,사항은 교육부령으로,위임,대통령령|조례,4,"문장 말미에 '교육부령으로'라는 표현으로 하위 규범의 제정 권한을 교육부령에 위임하는 형식이며, 표지어구가 '교육부령'인 점이 명시적 위임을 나타낸다."
G0127,④ 교육감은 경력평정을 할 때 해당 지방자치단체의 운용 여건을 고려하여 가산점을 부여할 특별한 사유가 있는 직위를 교육규칙으로 정할 수 있다.,위임,미특정,4,표지어구가 '교육규칙으로'로 끝나며 특정 직위를 교육규칙으로 정할 수 있게 하여 하위 규범에 규율권한을 넘긴다.
G0128,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,문장 말미에 조례로 정한다는 부분이 하위 규범에 설치·운영 등 세부사항을 규율하도록 특정 권한을 위임하는 형태로 해석된다.
G0129,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,"표지어구가 '조례로 정한다'로 명시되어 있고, 제1항~제3항 외의 경비 지원 사항을 지방자치단체의 조례로 정하게 하는 부분은 하위 규범에 의한 규율권한 위임으로 판단된다."
G0130,사항은 대통령령으로,위임,대통령령,5,"문장 말미에 '사항은 대통령령으로'로 규정되었으며, 요건 일부를 대통령령에 위임하는 형태로 해석된다."
G0131,대통령령으로 정하는,위임,대통령령,5,문장이 '대통령령으로 정하는'으로 끝나며 요건 일부를 위임하는 형태이므로 위임으로 판정한다. L2는 문구 표지어구에 따라 대통령령임을 명시한다.
G0132,2. 제1항제2호의 내용 중 교육규칙으로 정하는 것,위임,대통령령|조례,4,"표지어구가 '교육규칙으로 정하는 것'으로서 요건의 일부를 규범에 맡겨 규율권한의 위임으로 판단된다. 다만 '교육규칙'은 구체적 법형식이므로 위임에 해당하고, 다른 형식은 병기되지 않아 L2는 교육규칙으로 한정된다."
G0133,② 제1항에 따른 지역진로교육센터의 구성ㆍ운영 및 전담기관의 지정 등에 필요한 사항은 조례로 정한다.,위임,조례,5,"표지어구가 조례로 정한다로 규범의 구성·운영 등을 조례에 맡김. 위임의 부분적 요건도 포함하며, 준용/인용이 아닌 신규 규정의 제정 권한의 위임으로 해석될 수 있음."
G0134,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,문장 말미에 '조례로 정한다'로 특정 형식의 법령을 정하도록 위임하고 있다.
G0135,필요한 사항은 교육부령으로,위임,해당없음,5,문장 말미 '필요한 사항은 교육부령으로'로 끝나며 요건 일부를 행정규칙(부령)으로 위임하는 형태로 판단.
G0136,사항은 대통령령으로,위임,대통령령,5,"문장이 끝에 '대통령령으로'로 규정 범위를 요건 일부만 위임하는 형태이며, 표지어구가 '대통령령'이므로 규율권한의 위임으로 판단됩니다."
G0137,마. 그 밖에 노인이 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,미특정,3,"문장이 '조례로 정하는 시설 또는 장소'를 정의하는 부분으로, 하위 규범에 규율권한을 넘긴다기보다 조례를 인용하는 표현에 가깝지만, 포괄적 위임 여부를 판단하기 어렵고 '조례로 정하는' 형식은 위임으로 간주될 수 있어 위임으로 판단했다."
G0138,②법 제5조제1항에 따라 대부하는 경우 연간 대부료율은 해당 폐교재산평정가격(「공유재산 및 물품 관리법 시행령」 제31조제2항에 따른 가격을 말한다. 이하 같다)을 고려하여 해당 특별시ㆍ광역시ㆍ특별자치시ㆍ도 및 특별자치도(이하 “시ㆍ도”라 한다)의 조례로 정한다.,위임,조례,5,문장 말미에 '조례로 정한다'로 규범 권한의 위임이 명시되어 있다.
G0139,대통령령으로 정하는,위임,대통령령,5,문장 구성상 '대통령령으로 정하는'은 규율권한의 일부를 위임하는 표현으로 판단된다.
G0140,대통령령으로 정한다,위임,대통령령,5,"표지어구가 '대통령령으로 정한다'로 규정의 구체적 위임을 나타내며, 규율권한의 이양을 뜻한다."
G0141,대통령령으로 정하는,위임,대통령령,5,문장 끝이 요건을 대통령령으로 정하는 형태로 하위 규범에 규율권한을 넘긴 것으로 판단된다.
G0142,대통령령으로 정하는 사유로 학교 경영에,위임,대통령령,5,"문장 말미에 '대통령령으로 정하는 사유로'로 시작하고, 일부 요건을 대통령령에 위임하는 형태이므로 위임 판단 가능. 형식은 대통령령으로 정하는 바에 따르는 인용이 아닌 규율권한의 위임이다."
G0143,필요한 사항은 대통령령으로,위임,대통령령,5,표지어구가 '대통령령으로'로 끝나며 필요한 사항은 대통령령으로 정한다는 형태로 하위 규범 권한의 위임을 지시한다.
G0144,대통령령으로 정하는,위임,대통령령,5,문장이 종결형으로 대통령령에 규율권한을 넘긴다.
G0145,③ 교육감은 제2항에 따라 장학금을 받는 사람에 대하여 교육대학을 졸업한 후 4년의 범위에서 해당 관할지역에서 실시되는 교사 공개전형에 응시하여 합격한 경우에는 장학금을 받은 기간의 2배의 범위에서 시·도의 조례로 정하는 기간 동안 교육감이 정하는 지역에서 복무하도록 의무를 부과할 수 있다.,위임,대통령령|조례,4,"문장에서 교육감이 시·도의 조례로 정하는 기간 동안 복무하도록 의무를 부과할 수 있다고 하여, 하위 규범에 규율권한을 넘긴 부분이 존재한다. 조례로 정하는 기간은 요건 일부를 위임하는 형태이며, 위임으로 판단된다."
G0146,② 제1항에 따른 법률지원단의 구성 및 운영에 필요한 사항은 교육부령 또는 시ㆍ도의 교육규칙으로 정한다.,위임,교육규칙,5,"문장 맺음이 특정 규정의 구성 및 운영에 필요한 사항을 규정권한의 하위 규범에 위임하는 형태이며, 표지어구가 '교육규칙으로'인 점도 명확히 반영"
G0147,교육부령으로 정하는,위임,부령,5,"문장 말미의 표지어구가 '교육부령'으로 규정되어 있으며, 이는 하위 규범의 형식(부령)을 명시하고 있다. 또한 '교육부령으로 정하는' 형태는 요건 일부를 하위 규범에 맡기는 위임의 요소를 포함한다."
G0148,① 시험 응시 수수료 및 검정고시에 따르는 각종 증명서의 발급 수수료에 관하여 필요한 사항은 시·도의 조례로 정한다.,위임,조례,5,표지어구가 조례로 정한다 라고 명시되어 있어 하위 규범(시·도 조례)으로 규율권한이 넘어간다.
G0149,학교의 교육과정 등을 확인하여 제6항에 따른 학교법인을 고시한다.,인용,해당없음,5,"표지어구가 ‘고시한다’로, 이미 존재하는 규범을 고시하는 행위를 지시하므로 인용에 해당한다."
G0150,①지방자치단체의 장은 해당 연도 보조사업에 대하여 각급학교의 장에게 보조대상사업 및 그 예산액을 통지하고 보조신청서를 제출하도록 하여야 한다. 이 경우 해당 지방자치단체의 조례로 정하는 바에 따라 관할 교육감 또는 교육장을 거쳐 보조대상사업 및 그 예산액을 통지하거나 보조신청서를 제출하게 할 수 있다.,위임,조례,5,표지어구 '조례로'가 규정의 일부 요건으로 관할 교육감/교육장을 거쳐 보조대상사업 및 예산액을 통지하거나 보조신청서를 제출하게 할 수 있다고 하여 하위 규범으로 규율권한을 넘긴 위임의 형태를 명시한다.
G0151,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,문구가 '조례로 정한다'로 규정의 구체적 범위를 지방자치단체의 조례에 위임한 형태이므로 위임으로 판단한다.
G0152,교육부령으로 정하는,위임,대통령령|조례,5,문구 '교육부령으로 정하는'은 하위 규범에게 요건이나 기준을 일부 맡겨 규율권한을 넘기는 위임에 해당한다. L2는 표지어구가 '교육부령'으로 명시되어 있어 형식은 교육부령이다.
G0153,"⑤ 학교회계의 설치에 필요한 사항은 국립학교의 경우에는 교육부령으로, 공립학교의 경우에는 시·도의 교육규칙으로 정한다.",위임,교육규칙,5,"문장 말미에서 구체적 규율권한을 위임하고 있으며, 상위 법령인 초중등교육법에서 ‘정한다’가 아닌 ‘교육규칙으로 정한다’로 규정한다."
G0154,교육부령으로 정한다,위임,해당없음,5,표지어구가 '교육부령'으로 정한다는 표현이 법령의 규율권한을 하위 규범으로 위임하는 형태에 해당한다.
G0155,교육부령으로 정하는,위임,부령,5,문장이 '교육부령으로 정하는'으로 끝나며 요건 일부를 위임하는 형태이므로 위임으로 판단하고 형식은 부령으로 분류한다.
G0156,대통령령으로 정한다,위임,대통령령,5,표지어구가 '대통령령으로 정한다'로 규율권한을 하위 규범으로 넘긴 위임에 해당한다.
G0157,② 숙박시설을 갖춘 학교교과교습학원의 등록은 대통령령으로 정하는 범위에서 관할 지역의 교육여건과 수강생의 안전 및 숙박시설의 필요성 등을 고려하여 시·도의 조례로 정하는 기준에 맞는 경우에만 할 수 있다.,위임,조례,5,"문장 끝에 '시·도의 조례로 정하는 기준에 맞는 경우에만 할 수 있다'로 규정되어 있어, 하위 규범이 규율권한을 넘겨 구체적 기준을 정하도록 위임한 인용 형태이므로 위임에 해당한다."
G0158,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,교육규칙,5,"표지어구가 '교육규칙으로'로 끝나며 구체적 규범을 국립은 교육부령, 공립은 시·도 교육규칙으로 정하는 부분은 요건의 일부를 맡기는 위임으로 해석된다."
G0159,② 제1항에 따른 특성화고등학교 지정·운영위원회의 구성 및 운영에 필요한 사항은 시·도 교육규칙으로 정한다.,위임,교육규칙,5,표지어구가 '교육규칙으로 정한다'로 끝나며 요건 일부를 위임하는 형태이고 규율권한의 하위 규범에 위임하는 구문이다.
G0160,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,표지어구가 '조례로 정한다'로 규정된 것이며 위임 규정에 해당한다. 포괄위임 의심 가능하나 구체적으로 지방자치단체의 조례로 정하는 사항을 답하는 부분이므로 위임으로 판단한다.
G0161,필요한 사항은 대통령령으로,위임,대통령령,5,"표지어구가 '대통령령'으로 끝나고, 필요한 사항은 대통령령으로 규정한다는 형식은 요건 일부를 위임하는 위임 규정에 해당한다."
G0162,② 지방자치단체의 장은 해당 지방자치단체의 조례로 정하는 바에 따라 주민을 위한 평생교육진흥사업을 실시하거나 지원할 수 있다. 이 경우 교육감 또는 지역교육장과 협의하여야 한다.,위임,조례,5,"문장에 조례로 정하는 바에 따라 실시하거나 지원할 수 있다고 되어 있어 하위 규범의 범위를 조례로 정하도록 위임하는 형태이며, 표지어구도 조례로 명시되어 있다."
G0163,대통령령으로 정한다,위임,대통령령,5,표지어구가 '대통령령으로 정한다'로 끝나며 요건을 일부만 위임하는 형태이므로 위임으로 판정한다.
G0164,②고등학교입학전형위원회의 조직 및 운영에 관한 사항은 시ㆍ도 교육규칙으로 정한다.,위임,교육규칙,5,문장 말미가 특정 규범의 조직·운영을 시·도 교육규칙으로 정하도록 규정하고 있어 하위 규범인 교육규칙에 규율권한을 넘긴 위임으로 판단된다.
G0165,② 지방자치단체의 장은 해당 지방자치단체의 조례로 정하는 바에 따라 주민을 위한 평생교육진흥사업을 실시하거나 지원할 수 있다. 이 경우 교육감 또는 지역교육장과 협의하여야 한다.,위임,조례,5,"표지어구가 조례로 정하는 바에 따라 시행 또는 지원하며, 지방자치단체의 장에게 조례에 의한 규범적 범위를 정하도록 위임하는 형태이므로 위임으로 판단한다."
G0166,필요한 사항은 대통령령으로,위임,대통령령,5,표지어구가 '대통령령으로'로 끝나며 필요한 사항은 대통령령으로 정하도록 하는 요건 위임이므로 위임에 해당한다.
G0167,"③ 학원설립·운영자 및 교습자는 특별시·광역시·특별자치시·도 및 특별자치도(이하 ""시·도""라 한다)의 조례로 정하는 바에 따라 학원·교습소의 운영과 관련하여 학원·교습소의 수강생에게 발생한 생명·신체상의 손해를 배상할 것을 내용으로 하는 보험이나 공제사업에 가입하는 등 필요한 안전조치를 취하여야 한다",위임,대통령령|조례,5,문장 말미의 '조례로 정하는 바에 따라'는 하위 규범의 범위 지시로 위임에 해당한다. 또한 문장에 '조례로'가 명시되어 있어 형식은 조례를 지정한다.
G0168,대통령령으로 정한다,위임,대통령령,5,표지어구가 대통령령으로 정한다로 규율권한의 범위를 하위 규범에 넘겨 현저한 규율권한 위임을 시사한다.
G0169,③ 교육감은 법 제44조제3항에 따라 다음 각 호의 권한을 조례로 정하는 바에 따라 소관 교육장에게 위임할 수 있다.,위임,대통령령|조례,5,문장에 따라 교육감이 소관 교육장에게 위임할 수 있다며 '조례로 정하는 바에 따라' 위임의 근거를 두고 있어 위임 규범으로 판단된다.
G0170,대통령령으로 정하는 요건을,위임,대통령령,5,문장이 '대통령령으로 정하는 요건을'으로 끝나며 일부 요건을 대통령령에 규정하도록 위임하는 형태로 보인다.
G0171,"③ 학원설립·운영자 및 교습자는 특별시·광역시·특별자치시·도 및 특별자치도(이하 ""시·도""라 한다)의 조례로 정하는 바에 따라 학원·교습소의 운영과 관련하여 학원·교습소의 수강생에게 발생한 생명·신체상의 손해를 배상할 것을 내용으로 하는 보험이나 공제사업에 가입하는 등 필요한 안전조치를 취하여야 한다",위임,조례,5,"문장에서 ‘조례로 정하는 바에 따라’라는 형태로 하위 규범에 구체적 의무를 부여하고 있으며, 위임의 특성에 해당한다. 표지어구가 ‘조례로’로 명시되어 있어 L2도 조례를 지정한다."
G0172,사항은 교육부령으로,위임,부령,4,"표지어구가 '교육부령으로'로 끝나고 규정의 일부를 교육부령에 맡기는 형태로 해석되며, 규율권한의 하위 규범으로의 이양 의도가 보인다."
G0173,④ 제3항에 따른 시·도인성교육진흥협의회의 구성·운영에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,"표지어구가 '조례로 정한다'로 되어 있어 지방자치단체의 조례에 의한 규정 신설/정한다고 판단되며, 요건의 일부를 하위 규범에 맡긴 포괄 위임으로 해석된다."
G0174,대통령령으로 정하는,위임,대통령령,5,문장이 '대통령령으로 정하는' 형식으로 일부 요건이나 기준을 하위 규범에 위임하는 구조를 가지므로 위임으로 판단한다. L2는 명시적으로 대통령령이 지정되어 있으므로 대통령령으로 분류한다.
G0175,교육감은 그 소관 사무의 범위 안에서 필요한 때에는 대통령령 또는 조례로 정하는 바에 따라 교육기관을 설치할 수 있다.,위임,조례,5,표지어구가 '조례로'로 명시되어 있어 조례에 따른 위임 형태의 규율권한 넘김으로 판단된다.
G0176,④ 적성시험에 응시하고자 하는 사람은 교육부장관이 정하는 응시수수료를 납부하여야 한다.,위임,대통령령|조례|해당없음,3,"표지어구 '교육부장관이 정하는'은 규율권한의 일부를 특정 주체에 위임하는 표현으로 해석 가능하나, 정확한 법형식은 문맥상 인용/위임 중 어디에 해당하는지 판단하기 어렵고, 일반적으로 응시수수료의 산정 주체를 정하는 형식은 위임의 성격을 띨 수 있다."
G0177,③ 교육감은 법 제44조제3항에 따라 다음 각 호의 권한을 조례로 정하는 바에 따라 소관 교육장에게 위임할 수 있다.,위임,조례,5,문장 말미의 '조례로 정하는 바에 따라' 및 '위임할 수 있다'로 하위 규범에 권한이 위임됨을 명시하고 있다.
G0178,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,문장의 핵심은 '조례로 정한다'로 특정 사항 이외의 부분을 지방자치단체의 조례에 위임하는 형태이므로 위임에 해당한다.
G0179,② 특별시장·광역시장·특별자치시장·도지사·특별자치도지사 및 시장·군수·구청장은 조례로 정하는 바에 따라 제1항 각 호의 경비의 전부 또는 일부를 방과후 과정을 운영하거나 제12조에 따른 수업일수를 초과하여 운영하는 유치원에 지원할 수 있다.,위임,조례,5,표지어구가 '조례로 정하는 바에 따라'로 되어 있어 하위 규범에 규율권한을 넘김.
G0180,법률로 정한다,위임,미특정,3,"문장 '법률로 정한다'는 하위 규범에 규율권한을 넘겨 특정 범위를 법률로 정하도록 하는 위임의 형식을 나타낼 수 있으나, 표지어구가 '법률'로만 되어 있어 구체적 요건이나 대상이 명시되지 않아 확정적인 위임 여부 판단에 한계가 있다. 다만 경계 규칙상 일반적 위임으로 간주될 가능성이 있어 위임으로 표기."
G0181,교육부령으로 정하는,위임,대통령령|조례|부령|고시|훈령|예규,1,"문장 ""교육부령으로 정하는""은 특정 형식으로 정하는 요건을 하위 규범에 위임하는 표현으로 판단되지만, 표지어구가 ""교육부령""인 점에서 위임으로 간주한다. 다만 L2의 규범형식은 실제로는 부령을 가리키는 표현이므로 부령으로 판단한다."
G0182,대통령령으로 정한다,위임,대통령령,5,표지어구가 대통령령으로 정한다로 규율권한을 하위 규범에 넘김(위임).
G0183,대통령령으로 정하는,위임,대통령령,5,문장 말미가 '대통령령으로 정하는'으로 규율권한의 위임을 시사하므로 위임으로 판단한다.
G0184,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,조례,5,"표지어구가 조례로 정한다를 가리키며, 구체적 사항을 정하는 주체를 분명히 하고 있어 위임에 해당한다."
G0185,대통령령으로 정한다,위임,대통령령,5,문장이 끝에 '대통령령으로 정한다'로 규율권한을 하위 규범에 넘기는 위임 형태를 명시하고 있다.
G0186,"② 제13조에 따른 단위기관별 정원은 제1항에 따른 정원의 총수 범위에서 종류별·직급별로 구분하여 해당 시·도의 조례로 정한다. 다만, 다음 각 호의 어느 하나에 해당하는 정원은 조례로 그 총수만 정하고 그 범위에서 제13조제2항에 따른 단위기관별로 해당 시·도의 교육규칙으로 정한다",위임,대통령령|조례|교육규칙,4,문장에 '조례로 정한다'와 '그 총수만 정하고 그 범위에서 ... 교육규칙으로 정한다'가 병기되어 있어 위임 형식으로 규정의 범위와 부분 위임이 함께 나타난다.
