id,조문문장,T2_L1,T2_L2,T2_확신도,T2_근거
G0118,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,시·군·구협의회 운영에 필요한 사항을 조례에 위임하는 문말 종결형이다.
G0119,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,구성·운영에 필요한 사항을 조례로 정하도록 규율권한을 위임하였다.
G0120,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,구성·운영에 필요한 사항을 조례에 위임하는 문말 종결형이다.
G0121,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,미특정|조례,4,"교육부장관이 정하는 사항은 형식 미특정, 공립어린이집은 조례로 정하도록 병기 위임"
G0122,필요한 사항은 교육부령으로,위임,부령,4,필요한 사항을 교육부령에 위임하는 문언으로 규율권한을 넘긴다.
G0123,특구를 지정한 때에는 대통령령으로 정하는 바에 따라 그 내용을 관보에 고시하고,위임,대통령령,4,고시 절차의 구체적 내용을 대통령령에 위임하는 문장이다.
G0124,필요한 사항은 대통령령으로,위임,대통령령,3,문장이 잘렸으나 '필요한 사항은 대통령령으로'는 위임 형식이며 대통령령을 명시한다.
G0125,대통령령으로 정한다,위임,대통령령,3,문말 '정한다'로 대통령령에 규율권한을 위임하나 문맥이 불완전해 확신도는 낮음.
G0126,사항은 교육부령으로,위임,부령,3,문장이 잘려 있으나 '사항은 교육부령으로'는 규율권한을 교육부령에 넘기는 위임 형태이다.
G0127,④ 교육감은 경력평정을 할 때 해당 지방자치단체의 운용 여건을 고려하여 가산점을 부여할 특별한 사유가 있는 직위를 교육규칙으로 정할 수 있다.,위임,교육규칙,5,가산점 부여 대상 특별사유 직위를 교육규칙으로 정하도록 규율권한을 위임한다.
G0128,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,필요한 사항을 조례로 정하도록 규율권한을 넘기는 위임 규정이다.
G0129,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,경비 지원에 필요한 사항을 조례로 정하도록 규율권한을 위임한다.
G0130,사항은 대통령령으로,위임,대통령령,4,'대통령령으로'라는 표현으로 사항을 대통령령에 위임하고 있다.
G0131,대통령령으로 정하는,판단불가,해당없음,2,문장이 잘려 있어 위임인지 인용인지 맥락상 판단할 수 없다.
G0132,2. 제1항제2호의 내용 중 교육규칙으로 정하는 것,위임,교육규칙,4,구체적 사항을 교육규칙에 정하도록 위임하고 있다.
G0133,② 제1항에 따른 지역진로교육센터의 구성ㆍ운영 및 전담기관의 지정 등에 필요한 사항은 조례로 정한다.,위임,조례,5,구성·운영 및 지정 등에 필요한 사항을 조례에 위임하는 문말 종결형이다.
G0134,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,평생학습관 설치·운영에 필요한 사항을 조례로 정하도록 규율권한을 위임한다.
G0135,필요한 사항은 교육부령으로,위임,부령,4,필요한 사항을 교육부령에 정하도록 규율권한을 넘기는 위임 형식이다.
G0136,사항은 대통령령으로,위임,대통령령,3,문장이 잘려 있으나 '대통령령으로' 표현으로 규율권한을 하위법령에 위임하는 형태로 판단됨.
G0137,마. 그 밖에 노인이 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,5,노인이 자주 왕래하는 곳으로서 조례로 정하는 시설을 규정하도록 규율권한을 넘긴다.
G0138,②법 제5조제1항에 따라 대부하는 경우 연간 대부료율은 해당 폐교재산평정가격(「공유재산 및 물품 관리법 시행령」 제31조제2항에 따른 가격을 말한다. 이하 같다)을 고려하여 해당 특별시ㆍ광역시ㆍ특별자치시ㆍ도 및 특별자치도(이하 “시ㆍ도”라 한다)의 조례로 정한다.,위임,조례,5,연간 대부료율 결정을 시·도 조례로 정하도록 규율권한을 넘긴다.
G0139,대통령령으로 정하는,위임,대통령령,2,문장이 잘려 있으나 '대통령령으로 정하는' 표지는 요건을 하위 법령에 위임하는 형태이다.
G0140,대통령령으로 정한다,위임,대통령령,3,"문말 종결형 '~으로 정한다'로 대통령령에 규율권한을 위임하나, 문장이 짧아 맥락이 제한적이다."
G0141,대통령령으로 정하는,위임,대통령령,3,문장이 잘려 있으나 '대통령령으로 정하는'은 요건 일부를 하위규범에 위임하는 표현이다.
G0142,대통령령으로 정하는 사유로 학교 경영에,판단불가,해당없음,3,문장이 중간에 잘려 전체 맥락과 규율 범위를 확인할 수 없다.
G0143,필요한 사항은 대통령령으로,위임,대통령령,4,필요한 사항을 대통령령에 위임하는 문언이다.
G0144,대통령령으로 정하는,위임,대통령령,3,요건 일부를 대통령령에 맡기는 부분 위임 표현이나 문장이 잘려 맥락이 제한적이다.
G0145,③ 교육감은 제2항에 따라 장학금을 받는 사람에 대하여 교육대학을 졸업한 후 4년의 범위에서 해당 관할지역에서 실시되는 교사 공개전형에 응시하여 합격한 경우에는 장학금을 받은 기간의 2배의 범위에서 시·도의 조례로 정하는 기간 동안 교육감이 정하는 지역에서 복무하도록 의무를 부과할 수 있다.,위임,조례,5,복무 의무 기간을 시·도 조례로 정하도록 규율권한을 넘긴다.
G0146,② 제1항에 따른 법률지원단의 구성 및 운영에 필요한 사항은 교육부령 또는 시ㆍ도의 교육규칙으로 정한다.,위임,부령|교육규칙,5,법률지원단의 구성 및 운영에 필요한 사항을 교육부령 또는 시·도 교육규칙에 위임하며 두 법형식이 병기됨.
G0147,교육부령으로 정하는,판단불가,해당없음,3,문장이 잘려 있어 위임인지 인용인지 판정할 수 없다.
G0148,① 시험 응시 수수료 및 검정고시에 따르는 각종 증명서의 발급 수수료에 관하여 필요한 사항은 시·도의 조례로 정한다.,위임,조례,5,수수료 관련 필요사항을 시·도 조례로 정하도록 규율권한을 위임했다.
G0149,학교의 교육과정 등을 확인하여 제6항에 따른 학교법인을 고시한다.,인용,해당없음,4,학교법인을 고시로 지정·공표하는 개별 행정처분으로 규범 제정 위임이 아니다.
G0150,①지방자치단체의 장은 해당 연도 보조사업에 대하여 각급학교의 장에게 보조대상사업 및 그 예산액을 통지하고 보조신청서를 제출하도록 하여야 한다. 이 경우 해당 지방자치단체의 조례로 정하는 바에 따라 관할 교육감 또는 교육장을 거쳐 보조대상사업 및 그 예산액을 통지하거나 보조신청서를 제출하게 할 수 있다.,위임,조례,5,통지 및 신청 절차를 조례로 정하도록 규율권한을 넘긴다.
G0151,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,구성·운영에 필요한 사항을 조례에 위임하는 문말 종결형이다.
G0152,교육부령으로 정하는,위임,부령,4,요건 일부를 교육부령에 맡기는 부분위임 표현이다.
G0153,"⑤ 학교회계의 설치에 필요한 사항은 국립학교의 경우에는 교육부령으로, 공립학교의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립학교는 교육부령, 공립학교는 시·도 교육규칙으로 규율권한을 나누어 위임한다."
G0154,교육부령으로 정한다,위임,부령,4,'정한다'는 문말 종결형으로 부령에 규율권한을 위임하는 형태이다.
G0155,교육부령으로 정하는,판단불가,해당없음,3,문장이 잘려 있어 부분위임인지 인용인지 맥락상 확정할 수 없다.
G0156,대통령령으로 정한다,위임,대통령령,3,"문말 종결형 '~으로 정한다'로 대통령령에 규율권한을 위임하는 문언이나, 맥락이 일부 생략됨."
G0157,② 숙박시설을 갖춘 학교교과교습학원의 등록은 대통령령으로 정하는 범위에서 관할 지역의 교육여건과 수강생의 안전 및 숙박시설의 필요성 등을 고려하여 시·도의 조례로 정하는 기준에 맞는 경우에만 할 수 있다.,위임,대통령령|조례,5,대통령령으로 정하는 범위에서 조례로 등록 기준을 정하도록 위임한다.
G0158,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 교육규칙으로 규율권한을 분배하여 위임한다."
G0159,② 제1항에 따른 특성화고등학교 지정·운영위원회의 구성 및 운영에 필요한 사항은 시·도 교육규칙으로 정한다.,위임,교육규칙,5,위원회 구성·운영에 필요한 사항을 시·도 교육규칙에 규율하도록 위임한다.
G0160,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,평생학습관 설치·운영에 필요한 사항을 조례로 정하도록 규율권한을 위임함.
G0161,필요한 사항은 대통령령으로,위임,대통령령,5,필요한 사항을 대통령령에 위임하는 문언이다.
G0162,② 지방자치단체의 장은 해당 지방자치단체의 조례로 정하는 바에 따라 주민을 위한 평생교육진흥사업을 실시하거나 지원할 수 있다. 이 경우 교육감 또는 지역교육장과 협의하여야 한다.,위임,조례,5,지방자치단체의 조례로 정하는 바에 따르도록 규율권한을 위임한다.
G0163,대통령령으로 정한다,위임,대통령령,3,문말 종결형 '정한다'로 대통령령에 규율권한을 위임하나 문장 맥락이 불완전함.
G0164,②고등학교입학전형위원회의 조직 및 운영에 관한 사항은 시ㆍ도 교육규칙으로 정한다.,위임,교육규칙,5,조직 및 운영에 관한 사항을 시·도 교육규칙에 정하도록 규율권한을 위임함.
G0165,② 지방자치단체의 장은 해당 지방자치단체의 조례로 정하는 바에 따라 주민을 위한 평생교육진흥사업을 실시하거나 지원할 수 있다. 이 경우 교육감 또는 지역교육장과 협의하여야 한다.,위임,조례,5,지방자치단체 조례로 정하는 바에 따라 사업 실시·지원을 규율하도록 위임하고 있다.
G0166,필요한 사항은 대통령령으로,위임,대통령령,4,필요한 사항을 대통령령으로 정하도록 규율권한을 위임하는 문언이다.
G0167,"③ 학원설립·운영자 및 교습자는 특별시·광역시·특별자치시·도 및 특별자치도(이하 ""시·도""라 한다)의 조례로 정하는 바에 따라 학원·교습소의 운영과 관련하여 학원·교습소의 수강생에게 발생한 생명·신체상의 손해를 배상할 것을 내용으로 하는 보험이나 공제사업에 가입하는 등 필요한 안전조치를 취하여야 한다",위임,조례,5,안전조치 관련 사항을 시·도 조례로 정하도록 규율권한을 위임한다.
G0168,대통령령으로 정한다,위임,대통령령,3,"문말 종결형 '대통령령으로 정한다'로 규율권한을 하위 규범에 넘기는 위임 형식이나, 문맥 정보가 부족함."
G0169,③ 교육감은 법 제44조제3항에 따라 다음 각 호의 권한을 조례로 정하는 바에 따라 소관 교육장에게 위임할 수 있다.,위임,조례,4,권한 위임 절차의 세부사항을 조례로 정하도록 규율권한을 넘긴다.
G0170,대통령령으로 정하는 요건을,위임,대통령령,4,요건 일부를 대통령령에 위임하는 부분 위임 표현이다.
G0171,"③ 학원설립·운영자 및 교습자는 특별시·광역시·특별자치시·도 및 특별자치도(이하 ""시·도""라 한다)의 조례로 정하는 바에 따라 학원·교습소의 운영과 관련하여 학원·교습소의 수강생에게 발생한 생명·신체상의 손해를 배상할 것을 내용으로 하는 보험이나 공제사업에 가입하는 등 필요한 안전조치를 취하여야 한다",위임,조례,5,시·도 조례로 정하는 바에 따라 안전조치 의무 내용을 규율하도록 위임한다.
G0172,사항은 교육부령으로,판단불가,해당없음,3,문장이 잘려 위임인지 인용인지 문맥을 확인할 수 없다.
G0173,④ 제3항에 따른 시·도인성교육진흥협의회의 구성·운영에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,구성·운영에 필요한 사항을 조례로 정하도록 규율권한을 위임한다.
G0174,대통령령으로 정하는,위임,대통령령,3,문장이 잘려있으나 '대통령령으로 정하는'은 요건 일부를 대통령령에 위임하는 형식이다.
G0175,교육감은 그 소관 사무의 범위 안에서 필요한 때에는 대통령령 또는 조례로 정하는 바에 따라 교육기관을 설치할 수 있다.,위임,대통령령|조례,5,교육기관 설치의 근거를 대통령령과 조례에 병기하여 위임한다.
G0176,④ 적성시험에 응시하고자 하는 사람은 교육부장관이 정하는 응시수수료를 납부하여야 한다.,위임,미특정,5,응시수수료 결정을 교육부장관에게 위임하되 법형식은 명시하지 않았다.
G0177,③ 교육감은 법 제44조제3항에 따라 다음 각 호의 권한을 조례로 정하는 바에 따라 소관 교육장에게 위임할 수 있다.,위임,조례,4,권한 위임의 절차와 범위를 조례로 정하도록 규율권한을 넘긴다.
G0178,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,경비 지원에 필요한 사항을 지방자치단체 조례로 정하도록 규율권한을 위임한다.
G0179,② 특별시장·광역시장·특별자치시장·도지사·특별자치도지사 및 시장·군수·구청장은 조례로 정하는 바에 따라 제1항 각 호의 경비의 전부 또는 일부를 방과후 과정을 운영하거나 제12조에 따른 수업일수를 초과하여 운영하는 유치원에 지원할 수 있다.,위임,조례,5,경비 지원의 구체적 방법을 조례로 정하도록 규율권한을 넘긴다.
G0180,법률로 정한다,인용,해당없음,4,완료형 '정한'으로 이미 존재하는 법률을 가리키는 인용 표현이다.
G0181,교육부령으로 정하는,판단불가,해당없음,4,문장이 잘려 있어 위임인지 인용인지 문맥상 판정할 수 없다.
G0182,대통령령으로 정한다,위임,대통령령,4,문말 종결형 '정한다'로 대통령령에 규율권한을 위임한다.
G0183,대통령령으로 정하는,위임,대통령령,3,문장이 잘려 있으나 '대통령령으로 정하는'은 요건 일부를 위임하는 표현이다.
G0184,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,미특정|조례,4,"국립은 교육부장관이 정하도록 형식 미특정, 공립은 조례로 정하도록 병기된 위임이다."
G0185,대통령령으로 정한다,위임,대통령령,3,문말 종결형 '정한다'로 대통령령에 규율권한을 위임하나 구체적 위임사항은 문장만으로 불명확하다.
G0186,"② 제13조에 따른 단위기관별 정원은 제1항에 따른 정원의 총수 범위에서 종류별·직급별로 구분하여 해당 시·도의 조례로 정한다. 다만, 다음 각 호의 어느 하나에 해당하는 정원은 조례로 그 총수만 정하고 그 범위에서 제13조제2항에 따른 단위기관별로 해당 시·도의 교육규칙으로 정한다",위임,조례|교육규칙,5,"정원 총수는 조례로, 세부 단위기관별 배분은 교육규칙으로 정하도록 병기하여 위임한다."
G0187,대통령령으로 정하는,위임,대통령령,3,요건 일부를 대통령령에 위임하는 부분위임 표현이나 문장이 잘려 맥락이 제한적이다.
G0188,"③ 국·공립학교에 두는 운영위원회는 국립학교의 경우에는 학칙으로, 공립학교의 경우에는 시·도의 조례로 정하는 바에 따라 학생 대표가 학생의 학교생활에 관련된 사항에 관하여 학생들의 의견을 수렴하여 운영위원회에 제안하게 할 수 있다.",위임,미특정|조례,4,"국립학교는 학칙, 공립학교는 시·도 조례로 정하도록 규율권한을 넘기며, 학칙은 특정 법형식 항목에 없어 미특정으로 처리한다."
G0189,③ 교육감은 제2항에 따라 장학금을 받는 사람에 대하여 교육대학을 졸업한 후 4년의 범위에서 해당 관할지역에서 실시되는 교사 공개전형에 응시하여 합격한 경우에는 장학금을 받은 기간의 2배의 범위에서 시·도의 조례로 정하는 기간 동안 교육감이 정하는 지역에서 복무하도록 의무를 부과할 수 있다.,위임,조례,5,복무 의무 기간을 시·도 조례로 정하도록 규율권한을 위임하였다.
G0190,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,구성·운영에 필요한 사항을 조례에 정하도록 규율권한을 넘긴다.
G0191,"①학교가 학생의 교육을 위하여 설치하여야 하는 시설의 종류 및 그 기준은 별표 1과 같다. 다만, 지역의 여건 및 학생의 장애 유형 등을 고려하여 시설의 종류별 면적기준을 3분의 1의 범위에서 시·도 조례로 정하는 바에 따라 완화하거나 강화하여 적용할 수 있다.",위임,조례,5,면적기준의 완화·강화를 시·도 조례로 정하도록 규율권한을 위임한다.
G0192,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,문말 종결형으로 조례에 규율권한을 넘긴다.
G0193,사항은 대통령령으로,위임,대통령령,3,문장이 잘려 있으나 '사항은 대통령령으로'는 위임 형식을 따름.
G0194,대통령령으로 정한다,위임,대통령령,4,문말 종결형 '정한다'로 대통령령에 규율권한을 위임한다.
G0195,"신고의 절차, 방법 등에 관하여 필요한 사항은 교육부장관이 정한다.",위임,미특정,4,교육부장관이 정하도록 하여 규율권한을 넘기나 법형식이 특정되지 않았다.
G0196,대통령령으로 정한다,위임,대통령령,4,문말 종결형 '정한다'로 대통령령에 규율권한을 위임한다.
G0197,대통령령으로 정하는 과의,위임,대통령령,3,문장이 잘려 있으나 '대통령령으로 정하는'은 요건 일부를 하위 규범에 맡기는 위임 표현이다.
G0198,바. 그 밖에 어린이가 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,5,조례로 정하는 시설 또는 장소를 규정하도록 규율권한을 위임하였다.
G0199,납부를 하려는 채무자는 교육부령으로 정하는 납부서를 첨부하여 교육부장관이 정하는 수납기관에 납부하여야 한다.,위임,부령|미특정,4,"납부서는 교육부령으로, 수납기관은 교육부장관이 정하는 방식으로 별도 위임하고 있다."
G0200,대통령령으로 정한다,위임,대통령령,4,설립 관련 사항을 대통령령에 규율권한을 넘기는 위임 형식이다.
