id,조문문장,T6_L1,T6_L2,T6_확신도,T6_근거
G0101,"⑥ 법 제6조제1항 각 호의 어느 하나에 해당하는 자(이하 “평가서작성자”라 한다)는 교육환경평가서를 작성ㆍ제출한 후 다음 각 호의 어느 하나에 해당하게 된 경우에는 그 사실을 즉시 교육감에게 통보하고, 해당 사유가 발생한 날부터 45일 이내에 교육환경평가서를 다시 작성하여 교육감에게 제출해야 한다. 이 경우 교육환경평가서의 내용 등은 제1항 및 제3항에 따르되, 교육규칙으로 정하는 바에 따라 그 내용의 일부를 생략할 수 있다.",위임,교육규칙,5,‘교육규칙으로 정하는 바에 따라 그 내용의 일부를 생략할 수 있다’는 문언은 일부 사항을 교육규칙에 맡기는 명시적 위임이다.
G0102,대통령령으로 정한다,위임,대통령령,3,문장 자체가 종결형으로 대통령령에 사항을 정하도록 맡기고 있어 규율권한의 위임으로 본다.
G0103,교육부령으로 정한다,위임,부령,5,"문장 자체가 종결형으로 교육부령에 사항을 정하도록 규율권한을 넘기므로 위임이며, 지정 형식은 교육부령 즉 부령이다."
G0104,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,미특정|조례,4,구체적인 사항을 교육부장관이 정하고 지방자치단체의 조례로 정하도록 하여 하위 규범에 규율권한을 넘긴다.
G0105,교육부령으로 정한다,위임,부령,5,문장 자체가 '교육부령으로 정한다'라고 하여 하위 규범인 부령에 사항을 정하도록 명시적으로 위임한다.
G0106,2. 제2항에 따른 지역다문화교육지원센터의 경우: 해당 시ㆍ도의 조례,인용,해당없음,3,문장 자체는 하위 규범에 정하도록 위임하는 형식이 아니라 제2항에 따른 경우 적용되는 법형식으로서 조례를 지시·가리키는 표현에 그쳐 인용으로 본다.
G0107,교육감은 그 소관 사무의 범위 안에서 필요한 때에는 대통령령 또는 조례로 정하는 바에 따라 교육기관을 설치할 수 있다.,위임,대통령령|조례,4,'대통령령 또는 조례로 정하는 바에 따라'는 하위 규범이 정할 사항을 예정한 문구로서 두 법형식을 병기한 위임이다.
G0108,④ 시ㆍ도교육감이 설치한 취업지원센터의 운영 등에 필요한 사항은 시ㆍ도의 조례로 정한다.,위임,조례,5,운영 등에 필요한 사항을 시·도의 조례로 정한다고 하여 하위 규범인 조례에 규율권한을 명시적으로 위임한다.
G0109,"2. 그 밖에 국립학교의 경우에는 학칙으로, 공립학교의 경우에는 시·도의 조례로 미리 학부모의 의견을 수렴하도록 정한 사항",위임,조례,4,공립학교의 경우 시·도의 조례로 사항을 정하도록 명시하여 하위 규범에 규율권한을 넘긴다.
G0110,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,'필요한 사항은 해당지방자치단체의 조례로 정한다'는 문언으로 하위 규범인 조례에 구성·운영 및 설치·운영 사항의 규율권한을 명시적으로 위임한다.
G0111,대통령령으로 정한다,위임,대통령령,2,"문장 자체가 종결형으로 대통령령에 사항을 정하도록 하여 규율권한을 넘기는 위임으로 보이나, 무엇을 정하는지 생략되어 있어 확신은 다소 낮다."
G0112,교육부령으로 정한 급식기준,인용,해당없음,5,완료형 표현인 '교육부령으로 정한'은 이미 정해진 기준을 가리키는 인용이다.
G0113,"①교육감은 조례 또는 교육규칙으로 정하는 바에 따라 그 권한에 속하는 사무의 일부를 보조기관, 소속교육기관 또는 하급교육행정기관에 위임할 수 있다",위임,조례|교육규칙,5,'조례 또는 교육규칙으로 정하는 바에 따라'는 하위 규범의 정함을 명시하여 규율권한을 넘기는 표현이다.
G0114,교육부령으로 정한다,위임,부령,4,문말 종결형으로 필요한 사항을 교육부령에 정하도록 규율권한을 넘기는 위임이다.
G0115,4. 그 밖에 제1호부터 제3호까지에 준하는 것으로서 교육부장관이 정하는 사유,위임,미특정,4,'교육부장관이 정하는 사유'는 하위 기준 설정을 장관에게 맡기는 위임이나 법형식은 명시되지 않았다.
G0116,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,'필요한 사항은 해당지방자치단체의 조례로 정한다'는 문구로 조례에 구성·운영 및 설치·운영 사항의 규율권한을 명시적으로 위임한다.
G0117,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,'필요한 사항은 해당지방자치단체의 조례로 정한다'고 하여 조례에 구성·운영 및 설치·운영 사항의 규율권한을 명시적으로 위임한다.
G0118,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,필요한 사항을 지방자치단체의 조례로 정한다고 하여 하위 규범인 조례에 규율권한을 명시적으로 위임한다.
G0119,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,구성·운영 등에 필요한 사항을 지방자치단체의 조례로 정한다고 하여 하위 규범에 규율권한을 명시적으로 위임한다.
G0120,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,'필요한 사항은 지방자치단체의 조례로 정한다'는 문언은 하위 규범인 조례에 규율권한을 명시적으로 위임한다.
G0121,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,미특정|조례,5,"'교육부장관이 정하고, 지방자치단체의 조례로 정한다'고 하여 하위 규범 또는 형식 미특정의 기준 설정 권한을 명시적으로 넘긴다."
G0122,필요한 사항은 교육부령으로,판단불가,부령,2,문장이 '필요한 사항은 교육부령으로'로 잘려 있어 실제로 정하도록 위임하는지 여부는 불명확하나 명시된 형식은 교육부령이다.
G0123,특구를 지정한 때에는 대통령령으로 정하는 바에 따라 그 내용을 관보에 고시하고,인용,해당없음,4,"‘대통령령으로 정하는 바에 따라’는 이미 정해질 절차·방식을 따르라는 뜻으로, 이 문장 자체가 새로운 규율사항을 대통령령에 위임하는 형태로 보기 어렵다."
G0124,필요한 사항은 대통령령으로,판단불가,대통령령,2,문장이 '필요한 사항은 대통령령으로'까지만 제시되어 종결 표현이 없어 위임인지 단순 언급인지 확정하기 어렵다.
G0125,대통령령으로 정한다,위임,대통령령,2,문장 자체가 종결형으로 대통령령에 정하도록 하여 규율권한을 넘기는 위임으로 보인다.
G0126,사항은 교육부령으로,판단불가,부령,2,"문장이 '사항은 교육부령으로'까지만 제시되어 종결 표현이 없어 위임인지 인용인지 확정하기 어렵지만, 명시된 법형식은 교육부령이다."
G0127,④ 교육감은 경력평정을 할 때 해당 지방자치단체의 운용 여건을 고려하여 가산점을 부여할 특별한 사유가 있는 직위를 교육규칙으로 정할 수 있다.,위임,교육규칙,4,‘직위를 교육규칙으로 정할 수 있다’는 표현은 하위 규범인 교육규칙에 정할 사항을 맡기는 위임이다.
G0128,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,‘필요한 사항은 해당 지방자치단체의 조례로 정한다’는 문언으로 하위 규범인 조례에 규율권한을 명시적으로 위임한다.
G0129,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,경비 지원에 필요한 사항을 해당 지방자치단체의 조례로 정한다고 하여 하위 규범에 규율권한을 명시적으로 위임한다.
G0130,사항은 대통령령으로,판단불가,대통령령,2,문장이 '사항은 대통령령으로'까지만 제시되어 종결 표현이 없어 위임인지 인용인지 단정하기 어렵다.
G0131,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'으로만 잘려 있어 실제로 위임인지 인용인지 문맥 없이 확정하기 어렵다.
G0132,2. 제1항제2호의 내용 중 교육규칙으로 정하는 것,위임,교육규칙,4,'교육규칙으로 정하는 것'은 제1항제2호 내용의 일부 사항을 교육규칙에 맡기는 부분위임이다.
G0133,② 제1항에 따른 지역진로교육센터의 구성ㆍ운영 및 전담기관의 지정 등에 필요한 사항은 조례로 정한다.,위임,조례,5,'필요한 사항은 조례로 정한다'는 문언으로 하위 규범인 조례에 구성·운영 및 지정 등에 관한 규율권한을 명시적으로 위임한다.
G0134,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,필요한 사항을 해당 지방자치단체의 조례로 정한다고 하여 하위 규범인 조례에 규율권한을 명시적으로 위임한다.
G0135,필요한 사항은 교육부령으로,판단불가,부령,2,문장이 '필요한 사항은 교육부령으로'에서 끊겨 종결 표현이 없어 위임 여부는 단정하기 어렵지만 명시된 법형식은 부령이다.
G0136,사항은 대통령령으로,판단불가,대통령령,2,문장이 '사항은 대통령령으로'까지만 제시되어 종결 표현이 없어 위임인지 인용인지 확정하기 어렵다.
G0137,마. 그 밖에 노인이 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,4,'조례로 정하는'은 노인이 자주 왕래하는 시설 또는 장소의 범위를 조례에 맡기는 규율권한 위임이다.
G0138,②법 제5조제1항에 따라 대부하는 경우 연간 대부료율은 해당 폐교재산평정가격(「공유재산 및 물품 관리법 시행령」 제31조제2항에 따른 가격을 말한다. 이하 같다)을 고려하여 해당 특별시ㆍ광역시ㆍ특별자치시ㆍ도 및 특별자치도(이하 “시ㆍ도”라 한다)의 조례로 정한다.,위임,조례,5,문장 말미의 '조례로 정한다'는 연간 대부료율에 관한 규율권한을 조례에 명시적으로 위임한다.
G0139,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'으로만 제시되어 있어 실제로 하위 규범에 사항을 위임하는 완결 문장인지 맥락 없이 단정하기 어렵다.
G0140,대통령령으로 정한다,위임,대통령령,4,문장 자체가 대통령령에 사항을 정하도록 규율권한을 넘기는 위임 표현이다.
G0141,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'까지만 제시되어 무엇을 정하도록 한 위임인지 문맥상 확정하기 어렵다.
G0142,대통령령으로 정하는 사유로 학교 경영에,판단불가,대통령령,2,문장이 '대통령령으로 정하는 사유로'까지만 제시되어 위임의 완결된 구조인지 인용 문맥인지 단정하기 어렵다.
G0143,필요한 사항은 대통령령으로,판단불가,대통령령,2,문장이 '필요한 사항은 대통령령으로'로 잘려 있어 규율권한 위임의 종결 표현인지 여부를 확정하기 어렵다.
G0144,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'까지만 제시되어 무엇을 어떻게 규율하도록 넘기는지 종결 구조가 없어 단독으로는 판정하기 어렵다.
G0145,③ 교육감은 제2항에 따라 장학금을 받는 사람에 대하여 교육대학을 졸업한 후 4년의 범위에서 해당 관할지역에서 실시되는 교사 공개전형에 응시하여 합격한 경우에는 장학금을 받은 기간의 2배의 범위에서 시·도의 조례로 정하는 기간 동안 교육감이 정하는 지역에서 복무하도록 의무를 부과할 수 있다.,위임,조례,5,'시·도의 조례로 정하는 기간'은 기간 사항을 조례에 맡기는 명시적 위임이다.
G0146,② 제1항에 따른 법률지원단의 구성 및 운영에 필요한 사항은 교육부령 또는 시ㆍ도의 교육규칙으로 정한다.,위임,부령|교육규칙,5,'필요한 사항은 교육부령 또는 시ㆍ도의 교육규칙으로 정한다'는 문언은 하위 규범에 규율사항을 명시적으로 위임한다.
G0147,교육부령으로 정하는,판단불가,부령,2,문장이 '교육부령으로 정하는'으로 끝나 상위 문맥상 위임 표현일 가능성이 크지만 문장이 잘려 있어 단독으로 확정하기 어렵다.
G0148,① 시험 응시 수수료 및 검정고시에 따르는 각종 증명서의 발급 수수료에 관하여 필요한 사항은 시·도의 조례로 정한다.,위임,조례,5,'필요한 사항은 시·도의 조례로 정한다'는 문언으로 하위 규범인 조례에 규율권한을 명시적으로 위임한다.
G0149,학교의 교육과정 등을 확인하여 제6항에 따른 학교법인을 고시한다.,인용,해당없음,4,"‘제6항에 따른’은 다른 규정을 가리키는 인용이고, ‘고시한다’는 개별 처분·공표 행위로서 하위 규범에 대한 위임이 아니다."
G0150,①지방자치단체의 장은 해당 연도 보조사업에 대하여 각급학교의 장에게 보조대상사업 및 그 예산액을 통지하고 보조신청서를 제출하도록 하여야 한다. 이 경우 해당 지방자치단체의 조례로 정하는 바에 따라 관할 교육감 또는 교육장을 거쳐 보조대상사업 및 그 예산액을 통지하거나 보조신청서를 제출하게 할 수 있다.,위임,조례,5,'해당 지방자치단체의 조례로 정하는 바에 따라'는 조례가 절차·방식을 정하도록 명시적으로 규율권한을 넘기는 표현이다.
G0151,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,'필요한 사항은 지방자치단체의 조례로 정한다'는 문언으로 하위 규범인 조례에 규율권한을 명시적으로 위임한다.
G0152,교육부령으로 정하는,판단불가,부령,2,문장이 '교육부령으로 정하는'으로 끝나 하위 규범 위임 표현일 가능성은 있으나 문장이 잘려 있어 완결된 위임인지 인용인지 확정하기 어렵다.
G0153,"⑤ 학교회계의 설치에 필요한 사항은 국립학교의 경우에는 교육부령으로, 공립학교의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"학교회계 설치에 필요한 사항을 국립학교는 교육부령으로, 공립학교는 시·도의 교육규칙으로 정한다고 하여 하위 규범에 명시적으로 위임한다."
G0154,교육부령으로 정한다,위임,부령,3,문장 자체가 종결형으로 교육부령에 사항을 정하도록 하여 하위 규범에 규율권한을 넘긴다.
G0155,교육부령으로 정하는,판단불가,부령,2,문장이 '교육부령으로 정하는'으로만 제시되어 종결 여부와 위임인지 인용인지 단정하기 어렵지만 법형식은 명시적으로 부령이다.
G0156,대통령령으로 정한다,위임,대통령령,3,문장 자체가 '대통령령으로 정한다'라고 하여 하위 규범인 대통령령에 규율권한을 넘긴다.
G0157,② 숙박시설을 갖춘 학교교과교습학원의 등록은 대통령령으로 정하는 범위에서 관할 지역의 교육여건과 수강생의 안전 및 숙박시설의 필요성 등을 고려하여 시·도의 조례로 정하는 기준에 맞는 경우에만 할 수 있다.,위임,대통령령|조례,5,‘대통령령으로 정하는 범위에서’와 ‘시·도의 조례로 정하는 기준’으로 하위 규범에 사항을 정하도록 명시한 위임이다.
G0158,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,유치원회계 설치에 필요한 사항을 교육부령과 시·도의 교육규칙으로 정한다고 하여 하위 규범에 규율권한을 명시적으로 위임한다.
G0159,② 제1항에 따른 특성화고등학교 지정·운영위원회의 구성 및 운영에 필요한 사항은 시·도 교육규칙으로 정한다.,위임,교육규칙,5,구성 및 운영에 필요한 사항을 시·도 교육규칙으로 정한다고 하여 하위 규범에 규율권한을 명시적으로 위임한다.
G0160,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,필요한 사항을 해당 지방자치단체의 조례로 정한다고 하여 하위 규범인 조례에 규율권한을 명시적으로 위임한다.
G0161,필요한 사항은 대통령령으로,판단불가,대통령령,2,문장이 '필요한 사항은 대통령령으로'로 끝나 위임 취지로 보이지만 종결 표현이 잘려 있어 최종 판정이 어렵다.
G0162,② 지방자치단체의 장은 해당 지방자치단체의 조례로 정하는 바에 따라 주민을 위한 평생교육진흥사업을 실시하거나 지원할 수 있다. 이 경우 교육감 또는 지역교육장과 협의하여야 한다.,위임,조례,5,'해당 지방자치단체의 조례로 정하는 바에 따라'는 조례가 정할 사항을 명시해 규율권한을 넘기는 위임이다.
G0163,대통령령으로 정한다,위임,대통령령,2,문장 자체가 종결형으로 대통령령에 정하도록 맡기는 형식이므로 위임으로 본다.
G0164,②고등학교입학전형위원회의 조직 및 운영에 관한 사항은 시ㆍ도 교육규칙으로 정한다.,위임,교육규칙,5,‘관한 사항은 시ㆍ도 교육규칙으로 정한다’는 표현으로 하위 규범인 교육규칙에 조직 및 운영 사항의 규율권한을 명시적으로 위임한다.
G0165,② 지방자치단체의 장은 해당 지방자치단체의 조례로 정하는 바에 따라 주민을 위한 평생교육진흥사업을 실시하거나 지원할 수 있다. 이 경우 교육감 또는 지역교육장과 협의하여야 한다.,위임,조례,5,'해당 지방자치단체의 조례로 정하는 바에 따라'는 하위 규범인 조례에 기준을 정하도록 맡기는 명시적 위임이다.
G0166,필요한 사항은 대통령령으로,판단불가,대통령령,2,문장이 '필요한 사항은 대통령령으로'까지만 제시되어 종결 표현이 없어 위임인지 여부를 단정하기 어렵다.
G0167,"③ 학원설립·운영자 및 교습자는 특별시·광역시·특별자치시·도 및 특별자치도(이하 ""시·도""라 한다)의 조례로 정하는 바에 따라 학원·교습소의 운영과 관련하여 학원·교습소의 수강생에게 발생한 생명·신체상의 손해를 배상할 것을 내용으로 하는 보험이나 공제사업에 가입하는 등 필요한 안전조치를 취하여야 한다",위임,조례,5,‘시·도의 조례로 정하는 바에 따라’는 하위 규범인 조례에 필요한 사항을 정하도록 맡기는 위임이다.
G0168,대통령령으로 정한다,위임,대통령령,3,문장 자체가 대통령령에 사항을 정하도록 규율권한을 넘기는 위임 표현이다.
G0169,③ 교육감은 법 제44조제3항에 따라 다음 각 호의 권한을 조례로 정하는 바에 따라 소관 교육장에게 위임할 수 있다.,위임,조례,4,문언에 '조례로 정하는 바에 따라'라고 하여 조례 형식의 규율을 명시적으로 예정한다.
G0170,대통령령으로 정하는 요건을,판단불가,대통령령,2,문장이 '대통령령으로 정하는 요건을'로 끝나 의미가 완결되지 않아 위임인지 인용인지 단정하기 어렵다.
G0171,"③ 학원설립·운영자 및 교습자는 특별시·광역시·특별자치시·도 및 특별자치도(이하 ""시·도""라 한다)의 조례로 정하는 바에 따라 학원·교습소의 운영과 관련하여 학원·교습소의 수강생에게 발생한 생명·신체상의 손해를 배상할 것을 내용으로 하는 보험이나 공제사업에 가입하는 등 필요한 안전조치를 취하여야 한다",위임,조례,5,‘시·도의 조례로 정하는 바에 따라’는 하위 규범인 조례에 기준을 정하도록 맡기는 위임이다.
G0172,사항은 교육부령으로,판단불가,부령,1,문장이 '사항은 교육부령으로'로 잘려 있어 위임 종결인지 인용인지 확정할 수 없으나 명시된 법형식은 교육부령이다.
G0173,④ 제3항에 따른 시·도인성교육진흥협의회의 구성·운영에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,구성·운영에 필요한 사항을 해당 지방자치단체의 조례로 정한다고 하여 하위 규범인 조례에 규율권한을 명시적으로 위임한다.
G0174,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'으로만 끝나 상위 규범에 위임하려는 표현은 보이나 무엇을 정하는지 문맥이 없어 최종 판정이 어렵다.
G0175,교육감은 그 소관 사무의 범위 안에서 필요한 때에는 대통령령 또는 조례로 정하는 바에 따라 교육기관을 설치할 수 있다.,위임,대통령령|조례,4,'대통령령 또는 조례로 정하는 바에 따라'라고 하여 두 법형식에 정할 사항을 맡기는 명시적 위임이다.
G0176,④ 적성시험에 응시하고자 하는 사람은 교육부장관이 정하는 응시수수료를 납부하여야 한다.,위임,미특정,4,응시수수료의 내용을 교육부장관이 정하도록 하여 하위 규율권한을 넘기지만 법형식은 명시되지 않았다.
G0177,③ 교육감은 법 제44조제3항에 따라 다음 각 호의 권한을 조례로 정하는 바에 따라 소관 교육장에게 위임할 수 있다.,인용,해당없음,4,‘조례로 정하는 바에 따라’는 권한 위임의 기준으로 기존 규범을 가리키는 표현이고 하위 규범에 사항을 새로 정하도록 넘기는 문장으로 보기 어렵다.
G0178,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,필요한 사항을 해당 지방자치단체의 조례로 정한다고 하여 하위 규범인 조례에 규율권한을 명시적으로 위임한다.
G0179,② 특별시장·광역시장·특별자치시장·도지사·특별자치도지사 및 시장·군수·구청장은 조례로 정하는 바에 따라 제1항 각 호의 경비의 전부 또는 일부를 방과후 과정을 운영하거나 제12조에 따른 수업일수를 초과하여 운영하는 유치원에 지원할 수 있다.,위임,조례,5,'조례로 정하는 바에 따라'는 지원 기준·방식을 조례에 맡기는 명시적 위임이다.
G0180,법률로 정한다,판단불가,해당없음,1,문장만으로는 상위 규범이 하위 규범에 위임하는지 여부를 판단할 수 없고 '법률'은 L2 분류 대상 법형식에도 없다.
G0181,교육부령으로 정하는,판단불가,부령,2,문장이 '교육부령으로 정하는'으로 절단되어 있어 위임의 종결인지 인용의 관형절인지 맥락 없이 단정하기 어렵다.
G0182,대통령령으로 정한다,위임,대통령령,4,문장이 직접 대통령령으로 정하도록 하여 하위 규범에 규율권한을 넘긴다.
G0183,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'까지만 제시되어 무엇을 정하도록 한 위임인지 인용인지 문맥 없이 확정하기 어렵다.
G0184,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,미특정|조례,5,"구체적인 사항을 교육부장관이 정하고 지방자치단체의 조례로 정하도록 하여 하위 규범에 규율권한을 넘기며, 법형식은 장관 부분은 미특정이고 공립어린이집 부분은 조례이다."
G0185,대통령령으로 정한다,위임,대통령령,3,문장 자체가 종결형으로 대통령령에 사항을 정하도록 맡기는 위임 표현이다.
G0186,"② 제13조에 따른 단위기관별 정원은 제1항에 따른 정원의 총수 범위에서 종류별·직급별로 구분하여 해당 시·도의 조례로 정한다. 다만, 다음 각 호의 어느 하나에 해당하는 정원은 조례로 그 총수만 정하고 그 범위에서 제13조제2항에 따른 단위기관별로 해당 시·도의 교육규칙으로 정한다",위임,조례|교육규칙,5,문언이 단위기관별 정원을 시·도의 조례 및 그 범위에서 교육규칙으로 정하도록 명시하여 하위 규범에 규율권한을 부여한다.
G0187,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'으로만 잘려 있어 실제로 규율권한을 넘기는 문맥인지 확정하기 어렵다.
G0188,"③ 국·공립학교에 두는 운영위원회는 국립학교의 경우에는 학칙으로, 공립학교의 경우에는 시·도의 조례로 정하는 바에 따라 학생 대표가 학생의 학교생활에 관련된 사항에 관하여 학생들의 의견을 수렴하여 운영위원회에 제안하게 할 수 있다.",위임,조례,4,공립학교의 경우 '시·도의 조례로 정하는 바에 따라'라고 하여 조례에 관련 사항을 정하도록 명시적으로 맡기고 있다.
G0189,③ 교육감은 제2항에 따라 장학금을 받는 사람에 대하여 교육대학을 졸업한 후 4년의 범위에서 해당 관할지역에서 실시되는 교사 공개전형에 응시하여 합격한 경우에는 장학금을 받은 기간의 2배의 범위에서 시·도의 조례로 정하는 기간 동안 교육감이 정하는 지역에서 복무하도록 의무를 부과할 수 있다.,위임,조례,4,'시·도의 조례로 정하는 기간'은 기간 사항을 조례에 맡기는 부분위임을 명시한다.
G0190,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,구성·운영 등에 필요한 사항을 지방자치단체의 조례로 정한다고 하여 하위 규범에 규율권한을 명시적으로 위임한다.
G0191,"①학교가 학생의 교육을 위하여 설치하여야 하는 시설의 종류 및 그 기준은 별표 1과 같다. 다만, 지역의 여건 및 학생의 장애 유형 등을 고려하여 시설의 종류별 면적기준을 3분의 1의 범위에서 시·도 조례로 정하는 바에 따라 완화하거나 강화하여 적용할 수 있다.",위임,조례,4,'시·도 조례로 정하는 바에 따라'는 시설 면적기준의 완화·강화 범위를 조례에 맡기는 부분 위임이다.
G0192,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,구성·운영 등에 필요한 사항을 지방자치단체의 조례로 정한다고 하여 하위 규범에 규율권한을 명시적으로 위임한다.
G0193,사항은 대통령령으로,판단불가,대통령령,2,문장이 '사항은 대통령령으로'로 잘려 있어 위임 종결인지 인용 용법인지 확정할 수 없으나 명시된 법형식은 대통령령이다.
G0194,대통령령으로 정한다,위임,대통령령,4,문장 자체가 종결형으로 대통령령에 사항을 정하도록 규율권한을 넘기는 위임이다.
G0195,"신고의 절차, 방법 등에 관하여 필요한 사항은 교육부장관이 정한다.",위임,미특정,5,'교육부장관이 정한다'는 하위 규범에 필요한 사항의 규율권한을 넘기지만 법형식은 명시하지 않아 미특정이다.
G0196,대통령령으로 정한다,위임,대통령령,2,문장 자체가 ‘대통령령으로 정한다’로 규율사항을 하위 규범에 맡기는 위임 표현이다.
G0197,대통령령으로 정하는 과의,판단불가,대통령령,2,문장이 '대통령령으로 정하는 과의'로 중간에서 끊겨 있어 규율권한 위임인지 전체 문맥상 인용인지 확정하기 어렵다.
G0198,바. 그 밖에 어린이가 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,5,'조례로 정하는 시설 또는 장소'는 해당 범위를 조례에 맡기는 명시적 위임이다.
G0199,납부를 하려는 채무자는 교육부령으로 정하는 납부서를 첨부하여 교육부장관이 정하는 수납기관에 납부하여야 한다.,인용,해당없음,4,‘교육부령으로 정하는 납부서’와 ‘교육부장관이 정하는 수납기관’은 이미 정해진 기준·지정을 가리키는 표현으로 이 문장 자체가 하위 규범 제정권한을 위임하는 형식은 아니다.
G0200,대통령령으로 정한다,위임,대통령령,2,문장 자체가 불완전하지만 명시적으로 대통령령에 사항을 정하도록 하여 규율권한을 넘기는 표현으로 보인다.
