id,조문문장,T7_L1,T7_L2,T7_확신도,T7_근거
G0189,③ 교육감은 제2항에 따라 장학금을 받는 사람에 대하여 교육대학을 졸업한 후 4년의 범위에서 해당 관할지역에서 실시되는 교사 공개전형에 응시하여 합격한 경우에는 장학금을 받은 기간의 2배의 범위에서 시·도의 조례로 정하는 기간 동안 교육감이 정하는 지역에서 복무하도록 의무를 부과할 수 있다.,위임,조례,,rule
G0190,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,,rule
G0191,"①학교가 학생의 교육을 위하여 설치하여야 하는 시설의 종류 및 그 기준은 별표 1과 같다. 다만, 지역의 여건 및 학생의 장애 유형 등을 고려하여 시설의 종류별 면적기준을 3분의 1의 범위에서 시·도 조례로 정하는 바에 따라 완화하거나 강화하여 적용할 수 있다.",위임,조례,,rule
G0192,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,,rule
G0193,사항은 대통령령으로,위임,대통령령,,rule
G0194,대통령령으로 정한다,위임,대통령령,,rule
G0195,"신고의 절차, 방법 등에 관하여 필요한 사항은 교육부장관이 정한다.",판단불가,해당없음,,rule
G0196,대통령령으로 정한다,위임,대통령령,,rule
G0197,대통령령으로 정하는 과의,위임,대통령령,,rule
G0198,바. 그 밖에 어린이가 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,,rule
G0199,납부를 하려는 채무자는 교육부령으로 정하는 납부서를 첨부하여 교육부장관이 정하는 수납기관에 납부하여야 한다.,위임,부령,,rule
G0200,대통령령으로 정한다,위임,대통령령,,rule
