id,조문문장,T6_L1,T6_L2,T6_확신도,T6_근거
P01071,대통령령으로 정한다,위임,대통령령,3,문장 자체가 '대통령령으로 정한다'라고 하여 하위 규범인 대통령령에 규율권한을 넘긴다.
P01072,대통령령으로 정한다,판단불가,대통령령,2,문장이 절단되어 무엇을 대통령령으로 정하는지 확인할 수 없어 위임 여부를 단정하기 어렵다.
P01073,대통령령으로 정한다,위임,대통령령,4,문장 자체가 대통령령에 규율사항을 정하도록 명시하여 하위 규범에 권한을 넘긴다.
P01074,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 지도·감독 절차나 기준의 일부를 조례에 맡기는 부분 위임이다.
P01075,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 지도·감독 절차·기준의 일부를 조례에 맡기는 부분 위임이다.
P01076,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'라고 하여 지도·감독 절차의 일부를 조례에 맡기는 명시적 위임이다.
P01077,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 자료제출 요구·출입검사의 기준이나 절차를 조례에 정하도록 규율권한을 넘기는 표현이다.
P01078,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 지도·감독 절차·기준의 일부를 조례에 맡기는 명시적 위임이다.
P01079,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 지도·감독 절차·방식을 조례에 정하도록 명시해 규율권한을 넘기는 부분 위임이다.
P01080,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 자료제출 요구·검사 절차 등의 기준을 조례에 정하도록 명시적으로 맡기는 부분 위임이다.
P01081,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",인용,해당없음,4,'조례로 정하는 바에 따라'는 자료제출 요구·검사 권한 행사 방식의 기준이 되는 조례를 가리키는 표현으로 보아 인용이다.
P01082,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 자료 제출 요구·검사 절차 등의 사항을 조례에 맡기는 명시적 위임이다.
P01083,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료제출 요구·검사 절차 등의 기준을 조례에 맡기는 부분 위임이다.
P01084,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료제출 요구·검사 절차 등의 사항을 조례에 맡기는 부분 위임이다.
P01085,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 지도·감독을 위한 자료제출 요구·검사 절차 등의 사항을 조례에 맡기는 부분 위임이다.
P01086,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 자료 제출 요구·검사 절차 등의 기준을 조례에 맡기는 명시적 위임이다.
P01087,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 지도·감독 절차나 기준의 일부를 조례에 맡기는 명시적 위임이다.
P01088,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료제출 요구·검사 절차 등의 사항을 조례에 맡기는 부분 위임이다.
P01089,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 지도·감독 절차 등의 사항을 조례에 맡기는 부분 위임이다.
P01090,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료 제출 요구·검사 절차 등의 기준을 조례에 맡기는 부분 위임이다.
P01091,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 지도·감독 절차나 기준의 일부를 조례에 맡기는 부분 위임이다.
P01092,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'라고 하여 지도·감독 절차 등의 사항을 조례에 맡기는 부분위임이다.
P01093,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 자료제출 요구·검사 절차 등의 사항을 조례에 맡기는 명시적 위임이다.
P01094,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 지도·감독 절차·기준의 일부를 조례에 맡기는 부분 위임이다.
P01095,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 지도·감독 절차나 기준 일부를 조례에 맡기는 부분 위임이다.
P01096,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 지도·감독 절차 등에 관한 사항을 조례에 맡기는 부분 위임이다.
P01097,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료제출 요구·검사 절차 등에 관해 조례에 규율기준을 맡기는 부분 위임이다.
P01098,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 지도·감독 절차 등에 관한 사항을 조례에 맡기는 명시적 위임이다.
P01099,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료제출 요구·검사 절차 등의 사항을 조례에 맡기는 부분 위임이다.
P01100,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 지도·감독 절차 등에 관한 사항을 조례에 맡기는 명시적 위임이다.
P01101,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 지도·감독 절차·기준 일부를 조례에 맡기는 부분 위임이다.
P01102,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 지도·감독 절차·방법의 일부를 조례에 맡기는 부분 위임이다.
P01103,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료제출 요구·검사 절차 등에 관한 사항을 조례에 맡기는 부분 위임이다.
P01104,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료제출 요구·검사 절차 등에 관한 사항을 조례에 맡기는 부분 위임이다.
P01105,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료 제출 요구·검사 절차 등의 기준을 조례에 맡기는 명시적 위임이다.
P01106,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 지도·감독 절차 등에 관한 사항을 조례에 맡기는 명시적 위임이다.
P01107,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 지도·감독 절차 등의 사항을 조례에 맡기는 명시적 위임이다.
P01108,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 지도·감독 절차 등의 사항을 조례에 맡기는 명시적 위임이다.
P01109,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료제출 요구·검사 절차 등에 관해 조례에 규율권한을 넘기는 표현이다.
P01110,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료 제출 요구·검사 절차 등의 기준을 조례에 맡기는 부분 위임이다.
P01111,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 자료 제출 요구·검사 절차 등의 사항을 조례에 맡기는 부분 위임이다.
P01112,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 지도·감독 절차나 기준의 일부를 조례에 정하도록 맡기는 부분 위임이다.
P01113,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 지도·감독을 위한 자료제출 요구·검사 절차 등의 사항을 조례에 정하도록 명시한 위임이다.
P01114,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료제출 요구·검사 절차 등의 사항을 조례에 맡기는 부분 위임이다.
P01115,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 지도·감독 절차·기준 등에 관한 사항을 조례에 맡기는 명시적 위임이다.
P01116,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 자료제출 요구·검사 절차 등의 기준을 조례에 맡기는 명시적 위임이다.
P01117,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 지도·감독 절차·기준 등에 관해 조례에 규율권한을 명시적으로 넘기는 표현이다.
P01118,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료 제출 요구·검사 절차 등의 사항을 조례에 맡기는 부분 위임이다.
P01119,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,5,'조례로 정하는 바에 따라'는 지도·감독 절차 등의 사항을 조례에 맡기는 명시적 위임이다.
P01120,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료 제출 요구·검사 절차 등의 사항을 조례에 맡기는 부분 위임이다.
P01121,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료제출 요구·검사 절차 등의 기준을 조례에 맡기는 부분 위임이다.
P01122,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 지도·감독 절차·기준의 일부를 조례에 맡기는 명시적 위임이다.
P01123,"② 교육감 및 지방자치단체의 장이 제1항에 따른 지도ㆍ감독을 위하여 필요하면 조례로 정하는 바에 따라 해당 대안교육기관의 설립ㆍ운영자에게 제1항과 관련된 자료의 제출을 요구하거나 관계 공무원에게 해당 시설에 출입하여 그 시설ㆍ설비, 장부 등을 검사하게 할 수 있다.",위임,조례,4,'조례로 정하는 바에 따라'는 자료제출 요구·검사 절차 등의 사항을 조례에 맡기는 부분 위임이다.
P01124,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'까지만 제시되어 종결 여부와 위임 문맥을 확인할 수 없어 판단이 어렵다.
P01125,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,경비 지원에 필요한 사항을 해당 지방자치단체의 조례로 정한다고 하여 하위 규범인 조례에 규율권한을 명시적으로 위임한다.
P01126,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,경비 지원에 필요한 사항을 해당 지방자치단체의 조례로 정하도록 하여 하위 규범에 규율권한을 명시적으로 위임한다.
P01127,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,'필요한 사항은 해당 지방자치단체의 조례로 정한다'는 문구로 하위 규범인 조례에 규율권한을 명시적으로 넘긴다.
P01128,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,‘필요한 사항은 해당 지방자치단체의 조례로 정한다’는 문언으로 조례에 규율권한을 명시적으로 위임한다.
P01129,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,경비 지원에 필요한 사항을 해당 지방자치단체의 조례로 정하도록 하여 하위 규범에 규율권한을 명시적으로 넘긴다.
P01130,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,‘필요한 사항은 해당 지방자치단체의 조례로 정한다’는 문언이 경비 지원에 관한 사항을 조례에 위임한다.
P01131,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,'필요한 사항은 해당 지방자치단체의 조례로 정한다'는 문언으로 하위 규범인 조례에 규율권한을 명시적으로 위임한다.
P01132,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,'필요한 사항은 해당 지방자치단체의 조례로 정한다'는 문언으로 하위 규범인 조례에 규율권한을 명시적으로 위임한다.
P01133,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,'필요한 사항은 해당 지방자치단체의 조례로 정한다'는 문언으로 하위 규범인 조례에 규율권한을 명시적으로 넘긴다.
P01134,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,경비 지원에 필요한 사항을 해당 지방자치단체의 조례로 정하도록 하여 하위 규범에 규율권한을 넘긴다.
P01135,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,경비 지원에 필요한 사항을 해당 지방자치단체의 조례로 정한다고 하여 하위 규범에 규율권한을 명시적으로 위임한다.
P01136,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,'필요한 사항은 해당 지방자치단체의 조례로 정한다'는 문언으로 하위 규범인 조례에 규율권한을 명시적으로 넘긴다.
P01137,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,'필요한 사항은 해당 지방자치단체의 조례로 정한다'는 표현으로 하위 규범인 조례에 규율권한을 명시적으로 넘긴다.
P01138,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,'필요한 사항은 해당 지방자치단체의 조례로 정한다'고 하여 조례에 규율권한을 명시적으로 넘긴다.
