id,조문문장,T7_L1,T7_L2,T7_확신도,T7_근거
P00534,대통령령으로 정하는 바에,위임,대통령령,,rule
P00535,대통령령으로 정하는 경우,위임,대통령령,,rule
P00536,대통령령으로 정하는,위임,대통령령,,rule
P00537,대통령령으로 정하는 바에 따라,위임,대통령령,,rule
P00538,대통령령으로 정하는,위임,대통령령,,rule
P00539,대통령령으로 정하는,위임,대통령령,,rule
P00540,대통령령으로 정하는,위임,대통령령,,rule
P00541,대통령령으로 정하는,위임,대통령령,,rule
P00542,대통령령으로 정하는,위임,대통령령,,rule
P00543,대통령령으로 정하는,위임,대통령령,,rule
P00544,대통령령으로 정하는,위임,대통령령,,rule
P00545,대통령령으로 정하는,위임,대통령령,,rule
P00546,대통령령으로 정하는,위임,대통령령,,rule
P00547,대통령령으로 정하는,위임,대통령령,,rule
P00548,대통령령으로 정한다,위임,대통령령,,rule
P00549,사항은 대통령령으로,위임,대통령령,,rule
P00550,대통령령으로 정하는 기간,위임,대통령령,,rule
P00551,대통령령으로 정하는 사유에,위임,대통령령,,rule
P00552,대통령령으로 정한다,위임,대통령령,,rule
P00553,대통령령으로 정하는,위임,대통령령,,rule
P00554,대통령령으로 정한다,위임,대통령령,,rule
P00555,대통령령으로 정하는,위임,대통령령,,rule
P00556,필요한 사항은 교육부령으로,위임,부령,,rule
P00557,대통령령으로 정한다,위임,대통령령,,rule
P00558,대통령령으로 정하되,위임,대통령령,,rule
P00559,중앙선거관리위원회규칙으로,판단불가,해당없음,,rule
P00560,대통령령으로 정하는,위임,대통령령,,rule
P00561,사항은 대통령령으로,위임,대통령령,,rule
P00562,사항은 대통령령으로,위임,대통령령,,rule
P00563,사항은 대통령령으로,위임,대통령령,,rule
P00564,대통령령으로 정하는 업적평가 및 연수실적 등을 반영한 재심사를,위임,대통령령,,rule
P00565,심사기준을 충족하지 못한 경우 대통령령으로,위임,대통령령,,rule
P00566,"대통령령으로 정하는 바에 따라 수업부담 경감, 수당 지급",위임,대통령령,,rule
P00567,대통령령으로 정한다,위임,대통령령,,rule
P00568,필요한 사항은 대통령령으로,위임,대통령령,,rule
P00569,대통령령으로 정하는,위임,대통령령,,rule
P00570,"④ 교육감은 제2항에 따라 장학금을 받고 있거나 받은 사람이 다음 각 호의 어느 하나에 해당하는 경우에는 시ㆍ도의 조례로 정하는 바에 따라 본인에게 장학금의 전부 또는 일부를 반납할 것을 명할 수 있고, 본인이 반납하지 아니할 경우 그의 보증인(「보험업법」에 따라 보증보험증권을 발행한 보험회사를 포함한다)에게 보증채무의 이행을 청구할 수 있으며 반납하지 아니하면 지방세 체납처분의 예에 따라 징수할 수 있다. 다만, 의무복무기간 중 공무상 질병으로 퇴직한 경우 등 시ㆍ도의 조례로 정하는 불가피한 사유가 있는 경우에는 그러하지 아니하다.",위임,조례,,rule
P00571,③ 교육감은 제2항에 따라 장학금을 받는 사람에 대하여 교육대학을 졸업한 후 4년의 범위에서 해당 관할지역에서 실시되는 교사 공개전형에 응시하여 합격한 경우에는 장학금을 받은 기간의 2배의 범위에서 시·도의 조례로 정하는 기간 동안 교육감이 정하는 지역에서 복무하도록 의무를 부과할 수 있다.,위임,조례,,rule
P00572,③ 교육감은 제2항에 따라 장학금을 받는 사람에 대하여 교육대학을 졸업한 후 4년의 범위에서 해당 관할지역에서 실시되는 교사 공개전형에 응시하여 합격한 경우에는 장학금을 받은 기간의 2배의 범위에서 시·도의 조례로 정하는 기간 동안 교육감이 정하는 지역에서 복무하도록 의무를 부과할 수 있다.,위임,조례,,rule
P00573,"④ 교육감은 제2항에 따라 장학금을 받고 있거나 받은 사람이 다음 각 호의 어느 하나에 해당하는 경우에는 시ㆍ도의 조례로 정하는 바에 따라 본인에게 장학금의 전부 또는 일부를 반납할 것을 명할 수 있고, 본인이 반납하지 아니할 경우 그의 보증인(「보험업법」에 따라 보증보험증권을 발행한 보험회사를 포함한다)에게 보증채무의 이행을 청구할 수 있으며 반납하지 아니하면 지방세 체납처분의 예에 따라 징수할 수 있다. 다만, 의무복무기간 중 공무상 질병으로 퇴직한 경우 등 시ㆍ도의 조례로 정하는 불가피한 사유가 있는 경우에는 그러하지 아니하다.",위임,조례,,rule
P00574,"④ 교육감은 제2항에 따라 장학금을 받고 있거나 받은 사람이 다음 각 호의 어느 하나에 해당하는 경우에는 시ㆍ도의 조례로 정하는 바에 따라 본인에게 장학금의 전부 또는 일부를 반납할 것을 명할 수 있고, 본인이 반납하지 아니할 경우 그의 보증인(「보험업법」에 따라 보증보험증권을 발행한 보험회사를 포함한다)에게 보증채무의 이행을 청구할 수 있으며 반납하지 아니하면 지방세 체납처분의 예에 따라 징수할 수 있다. 다만, 의무복무기간 중 공무상 질병으로 퇴직한 경우 등 시ㆍ도의 조례로 정하는 불가피한 사유가 있는 경우에는 그러하지 아니하다.",위임,조례,,rule
P00575,대통령령으로 정하는,위임,대통령령,,rule
P00576,대통령령으로 정하는,위임,대통령령,,rule
P00577,대통령령으로 정하는,위임,대통령령,,rule
P00578,대통령령으로 정하는,위임,대통령령,,rule
P00579,대통령령으로 정한다,위임,대통령령,,rule
P00580,대통령령으로 정한다,위임,대통령령,,rule
P00581,대통령령에는,판단불가,해당없음,,rule
P00582,대통령령에는,판단불가,해당없음,,rule
P00583,대통령령으로 정하는,위임,대통령령,,rule
P00584,대통령령으로 정하는,위임,대통령령,,rule
P00585,사항은 대통령령으로,위임,대통령령,,rule
P00586,사항은 대통령령으로,위임,대통령령,,rule
P00587,사항은 대통령령으로,위임,대통령령,,rule
P00588,사항은 대통령령으로,위임,대통령령,,rule
P00589,사항은 대통령령으로,위임,대통령령,,rule
P00590,사항은 대통령령으로,위임,대통령령,,rule
P00591,사항은 대통령령으로,위임,대통령령,,rule
P00592,사항은 대통령령으로,위임,대통령령,,rule
P00593,사항은 대통령령으로,위임,대통령령,,rule
P00594,사항은 대통령령으로,위임,대통령령,,rule
P00595,사항은 대통령령으로,위임,대통령령,,rule
P00596,사항은 대통령령으로,위임,대통령령,,rule
P00597,대통령령으로 정하는,위임,대통령령,,rule
P00598,필요한 사항은 대통령령으로,위임,대통령령,,rule
P00599,대통령령으로 정한다,위임,대통령령,,rule
P00600,대통령령으로 정한다,위임,대통령령,,rule
P00601,대통령령으로 정하는,위임,대통령령,,rule
P00602,대통령령으로 정한다,위임,대통령령,,rule
P00603,사항은 대통령령으로,위임,대통령령,,rule
P00604,사항은 대통령령으로,위임,대통령령,,rule
P00605,사항은 대통령령으로,위임,대통령령,,rule
P00606,사항은 대통령령으로,위임,대통령령,,rule
P00607,사항은 대통령령으로,위임,대통령령,,rule
P00608,사항은 대통령령으로,위임,대통령령,,rule
P00609,사항은 대통령령으로,위임,대통령령,,rule
P00610,사항은 대통령령으로,위임,대통령령,,rule
P00611,사항은 대통령령으로,위임,대통령령,,rule
P00612,사항은 대통령령으로,위임,대통령령,,rule
P00613,사항은 대통령령으로,위임,대통령령,,rule
P00614,사항은 대통령령으로,위임,대통령령,,rule
P00615,사항은 대통령령으로,위임,대통령령,,rule
P00616,사항은 대통령령으로,위임,대통령령,,rule
P00617,사항은 대통령령으로,위임,대통령령,,rule
P00618,사항은 대통령령으로,위임,대통령령,,rule
P00619,사항은 대통령령으로,위임,대통령령,,rule
P00620,사항은 대통령령으로,위임,대통령령,,rule
P00621,사항은 대통령령으로,위임,대통령령,,rule
P00622,사항은 대통령령으로,위임,대통령령,,rule
P00623,사항은 대통령령으로,위임,대통령령,,rule
P00624,사항은 대통령령으로,위임,대통령령,,rule
P00625,사항은 대통령령으로,위임,대통령령,,rule
P00626,사항은 대통령령으로,위임,대통령령,,rule
P00627,사항은 대통령령으로,위임,대통령령,,rule
P00628,사항은 대통령령으로,위임,대통령령,,rule
P00629,사항은 대통령령으로,위임,대통령령,,rule
P00630,사항은 대통령령으로,위임,대통령령,,rule
P00631,사항은 대통령령으로,위임,대통령령,,rule
P00632,사항은 대통령령으로,위임,대통령령,,rule
P00633,사항은 대통령령으로,위임,대통령령,,rule
P00634,사항은 대통령령으로,위임,대통령령,,rule
P00635,대통령령으로 정하는,위임,대통령령,,rule
P00636,대통령령으로 정하는,위임,대통령령,,rule
P00637,사항은 대통령령으로,위임,대통령령,,rule
P00638,사항은 대통령령으로,위임,대통령령,,rule
P00639,8. 교육부장관 또는 교육감이 지정하는 연구기관이나 교육기관 등에서 연수하게 된 경우,위임,미특정,,rule
P00640,대통령령으로 정하는,위임,대통령령,,rule
P00641,대통령령으로 정하는,위임,대통령령,,rule
P00642,대통령령으로 정한다,위임,대통령령,,rule
P00643,대통령령으로 정하는,위임,대통령령,,rule
P00644,대통령령으로 정하는,위임,대통령령,,rule
P00645,대통령령으로 정하는,위임,대통령령,,rule
P00646,사항은 대통령령으로,위임,대통령령,,rule
P00647,대통령령으로 정하는 부단체장을,위임,대통령령,,rule
P00648,대통령령으로 정한다,위임,대통령령,,rule
P00649,대통령령으로 정하는 바에 따라 해당 공립대학의 추천을,위임,대통령령,,rule
P00650,⑧ 공립대학고충위원회의 구성·권한 및 심사절차와 그 밖에 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00651,대통령령으로 정하는 부교육감을,위임,대통령령,,rule
P00652,필요하다고 인정하는 경우에는 교육부장관이 정하는 범위에서,위임,미특정,,rule
P00653,교육부장관이 정하는 범위 안에서 조정위원회의 심의를 거쳐 근무성적평정표 및 다면평가표의 요소별 점수를 조정할 수 있다.,위임,미특정,,rule
P00654,교육부장관이 인정하는 전국규모의 연구대회,판단불가,해당없음,,rule
P00655,교육부장관이 인정하는 전국규모의 연구대회,판단불가,해당없음,,rule
P00656,임용권자 또는 임용제청권자중에서 교육부장관이 지정한다.,판단불가,해당없음,,rule
P00657,"직위해제처분의 말소방법, 절차 등에 관한 사항은 교육부장관이 정한다.",판단불가,해당없음,,rule
P00658,⑧제7항에 따른 위원회의 구성 및 운영 그 밖에 지방자치단체의 양성평등조치계획 및 그 추진실적의 평가에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,,rule
P00659,교사의 임용에 필요한 사항은 교육부장관이 정한다.,판단불가,해당없음,,rule
P00660,교육부령으로 정한다,위임,부령,,rule
P00661,교육부령이 정하는 바에 따라,판단불가,해당없음,,rule
P00662,교육부령으로 정한다,위임,부령,,rule
P00663,7. 당해 직위나 근무지에 계속하여 근무하는 것이 교육상 심히 부적당하다고 인정되는 사유로서 교육부장관이 정하는 경우,위임,미특정,,rule
P00664,교육부장관이 정하는 과목의 자격증을 소지하거나 해당 학과를 졸업한 사람을 말한다.,위임,미특정,,rule
P00665,질병휴직위원회의 구성·운영 등 질병휴직 제도의 운영에 필요한 사항은 교육부장관이 정한다,판단불가,해당없음,,rule
P00666,시간선택제 전환교사의 지정 기준 등에 관하여 필요한 사항은 교육부장관이 정한다.,판단불가,해당없음,,rule
P00667,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00668,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00669,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00670,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00671,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00672,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00673,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00674,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00675,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00676,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00677,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00678,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00679,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00680,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00681,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00682,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00683,① 시험에 응시하려는 사람은 시ㆍ도의 조례로 정하는 바에 따라 응시수수료를 내야 한다.,위임,조례,,rule
P00684,한다)은 교육부령으로,위임,부령,,rule
P00685,대통령령으로 정하는 학교는,위임,대통령령,,rule
P00686,대통령령으로 정한다,위임,대통령령,,rule
P00687,대통령령으로 정한다,위임,대통령령,,rule
P00688,대통령령으로 정한다,위임,대통령령,,rule
P00689,대통령령으로 정한다,위임,대통령령,,rule
P00690,대통령령으로 정한다,위임,대통령령,,rule
P00691,대통령령으로 정한다,위임,대통령령,,rule
P00692,대통령령으로 정한다,위임,대통령령,,rule
P00693,대통령령으로 정한다,위임,대통령령,,rule
P00694,대통령령으로 정하는 바에 따라,위임,대통령령,,rule
P00695,대통령령으로 정하는 바에 따라,위임,대통령령,,rule
P00696,대통령령으로 정한다,위임,대통령령,,rule
P00697,대통령령으로 정한다,위임,대통령령,,rule
P00698,대통령령으로 정하는,위임,대통령령,,rule
P00699,대통령령으로 정한다,위임,대통령령,,rule
P00700,대통령령으로 정한다,위임,대통령령,,rule
P00701,특구를 지정한 때에는 대통령령으로 정하는 바에 따라 그 내용을 관보에 고시하고,위임,대통령령,,rule
P00702,대통령령으로 정한다,위임,대통령령,,rule
P00703,대통령령으로 정하는 사항,위임,대통령령,,rule
P00704,대통령령으로 정하는 중요한,위임,대통령령,,rule
P00705,필요한 사항은 대통령령으로,위임,대통령령,,rule
P00706,대통령령으로 정하는 사항,위임,대통령령,,rule
P00707,대통령령으로 정하는 사람이,위임,대통령령,,rule
P00708,대통령령으로 정한다,위임,대통령령,,rule
P00709,대통령령으로 정한다,위임,대통령령,,rule
P00710,대통령령으로 정한다,위임,대통령령,,rule
P00711,대통령령으로 정하는,위임,대통령령,,rule
P00712,필요한 사항은 대통령령으로,위임,대통령령,,rule
P00713,필요한 사항은 대통령령으로,위임,대통령령,,rule
P00714,④ 실시계획심의위원회의 조직·운영 등에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00715,3. 그 밖에 특구 조성사업에 필요한 사항으로서 조례로 정하는 사항,위임,조례,,rule
P00716,④ 실시계획심의위원회의 조직·운영 등에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00717,3. 그 밖에 특구 조성사업에 필요한 사항으로서 조례로 정하는 사항,위임,조례,,rule
P00718,3. 그 밖에 특구 조성사업에 필요한 사항으로서 조례로 정하는 사항,위임,조례,,rule
P00719,④ 실시계획심의위원회의 조직·운영 등에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00720,3. 그 밖에 특구 조성사업에 필요한 사항으로서 조례로 정하는 사항,위임,조례,,rule
P00721,④ 실시계획심의위원회의 조직·운영 등에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00722,④ 실시계획심의위원회의 조직·운영 등에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00723,3. 그 밖에 특구 조성사업에 필요한 사항으로서 조례로 정하는 사항,위임,조례,,rule
P00724,④ 실시계획심의위원회의 조직·운영 등에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00725,3. 그 밖에 특구 조성사업에 필요한 사항으로서 조례로 정하는 사항,위임,조례,,rule
P00726,④ 실시계획심의위원회의 조직·운영 등에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00727,3. 그 밖에 특구 조성사업에 필요한 사항으로서 조례로 정하는 사항,위임,조례,,rule
P00728,그 밖에 대통령령으로 정하는 사업,위임,대통령령,,rule
P00729,대통령령으로 정한다,위임,대통령령,,rule
P00730,대통령령으로 정한다,위임,대통령령,,rule
P00731,대통령령으로 정하는 바에 따라,위임,대통령령,,rule
P00732,다음 각 호의 사항을 관보 및 교육부 인터넷 홈페이지에 고시하여야 한다.,판단불가,해당없음,,rule
P00733,따로 법률로 정한다,인용,해당없음,,rule
P00734,따로 법률로 정한다,인용,해당없음,,rule
P00735,따로 법률로 정한다,인용,해당없음,,rule
P00736,따로 법률로 정한다,인용,해당없음,,rule
P00737,법률로 정한다,인용,해당없음,,rule
P00738,법률로 정하는,판단불가,해당없음,,rule
P00739,법률로 정하는,판단불가,해당없음,,rule
P00740,법률로 정한다,인용,해당없음,,rule
P00741,법률로 정한다,인용,해당없음,,rule
P00742,대통령령으로 정하는,위임,대통령령,,rule
P00743,대통령령으로 정한다,위임,대통령령,,rule
P00744,따로 법률로 정한다,인용,해당없음,,rule
P00745,대통령령으로 정한다,위임,대통령령,,rule
P00746,교육부령으로 정한다,위임,부령,,rule
P00747,교육부령으로 정한다,위임,부령,,rule
P00748,교육부령으로 정한다,위임,부령,,rule
P00749,교육부령으로 정한다,위임,부령,,rule
P00750,교육부령으로 정한다,위임,부령,,rule
P00751,교육부령으로 정한다,위임,부령,,rule
P00752,교육부령으로 정한다,위임,부령,,rule
P00753,교육부령으로 정한다,위임,부령,,rule
P00754,교육부령으로 정한다,위임,부령,,rule
P00755,교육부령으로 정한다,위임,부령,,rule
P00756,교육부령으로 정한다,위임,부령,,rule
P00757,교육부령으로 정한다,위임,부령,,rule
P00758,교육부령으로 정한다,위임,부령,,rule
P00759,교육부령으로 정한다,위임,부령,,rule
P00760,교육부령으로 정한다,위임,부령,,rule
P00761,교육부령으로 정한다,위임,부령,,rule
P00762,교육부령으로 정한다,위임,부령,,rule
P00763,교육부령으로 정한다,위임,부령,,rule
P00764,교육부령으로 정한다,위임,부령,,rule
P00765,교육부령으로 정한다,위임,부령,,rule
P00766,교육부령으로 정하고,위임,부령,,rule
P00767,교육부령으로 정한다,위임,부령,,rule
P00768,교육부령으로 정원,판단불가,해당없음,,rule
P00769,교육부령으로 정한다,위임,부령,,rule
P00770,교육부령으로 정한다,위임,부령,,rule
P00771,교육부령으로 정하는,위임,부령,,rule
P00772,사항은 교육부령으로,위임,부령,,rule
P00773,교육부령으로 정한다,위임,부령,,rule
P00774,대통령령으로 정하는,위임,대통령령,,rule
P00775,대통령령으로 정하는 학교는,위임,대통령령,,rule
P00776,대통령령으로 정하는 교육,위임,대통령령,,rule
P00777,대통령령으로 정하는,위임,대통령령,,rule
P00778,대통령령으로 정한다,위임,대통령령,,rule
P00779,대통령령으로 정하는,위임,대통령령,,rule
P00780,대통령령으로 정하는,위임,대통령령,,rule
P00781,대통령령으로 정하는,위임,대통령령,,rule
P00782,대통령령으로 정한다,위임,대통령령,,rule
P00783,대통령령으로 정한다,위임,대통령령,,rule
P00784,대통령령으로 정한다,위임,대통령령,,rule
P00785,대통령령으로 정한다,위임,대통령령,,rule
P00786,대통령령으로 정한다,위임,대통령령,,rule
P00787,대통령령으로 정하는,위임,대통령령,,rule
P00788,대통령령으로 정한다,위임,대통령령,,rule
P00789,대통령령으로 정한다,위임,대통령령,,rule
P00790,대통령령으로 정한다,위임,대통령령,,rule
P00791,대통령령으로 정하는,위임,대통령령,,rule
P00792,대통령령으로 정하는,위임,대통령령,,rule
P00793,교육부령으로 정하는,위임,부령,,rule
P00794,대통령령으로 정하는,위임,대통령령,,rule
P00795,대통령령으로 정하는,위임,대통령령,,rule
P00796,대통령령으로 정한다,위임,대통령령,,rule
P00797,대통령령으로 정하는,위임,대통령령,,rule
P00798,교육부령으로 정하는,위임,부령,,rule
P00799,대통령령으로 정한다,위임,대통령령,,rule
P00800,교육부령으로 정하는,위임,부령,,rule
P00801,대통령령으로 정한다,위임,대통령령,,rule
P00802,대통령령으로 정한다,위임,대통령령,,rule
P00803,대통령령으로 정하는,위임,대통령령,,rule
P00804,대통령령으로 정한다,위임,대통령령,,rule
P00805,대통령령으로 정하는,위임,대통령령,,rule
P00806,대통령령으로 정하는,위임,대통령령,,rule
P00807,대통령령으로 정하는,위임,대통령령,,rule
P00808,대통령령으로 정하는,위임,대통령령,,rule
P00809,대통령령으로 정한다,위임,대통령령,,rule
P00810,대통령령으로 정하는,위임,대통령령,,rule
P00811,대통령령으로 정하는,위임,대통령령,,rule
P00812,대통령령으로 정한다,위임,대통령령,,rule
P00813,대통령령으로 정한다,위임,대통령령,,rule
P00814,교육부령으로 정한다,위임,부령,,rule
P00815,대통령령으로 정하는,위임,대통령령,,rule
P00816,교육부령으로 정하는,위임,부령,,rule
P00817,대통령령으로 정하는,위임,대통령령,,rule
P00818,대통령령으로 정하는,위임,대통령령,,rule
P00819,④ 그 밖에 사전기획에 관하여 필요한 세부적인 사항은 교육부장관이 정하여 고시한다.,위임,미특정,,rule
P00820,대통령령으로 정한다,위임,대통령령,,rule
P00821,대통령령으로 정한다,위임,대통령령,,rule
P00822,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00823,5. 그 밖에 시ㆍ도 조례로 정하는 수입금,위임,조례,,rule
P00824,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00825,5. 그 밖에 시ㆍ도 조례로 정하는 수입금,위임,조례,,rule
P00826,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00827,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00828,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00829,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00830,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00831,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00832,5. 그 밖에 시ㆍ도 조례로 정하는 수입금,위임,조례,,rule
P00833,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00834,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00835,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00836,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00837,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00838,5. 그 밖에 시ㆍ도 조례로 정하는 수입금,위임,조례,,rule
P00839,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00840,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00841,5. 그 밖에 시ㆍ도 조례로 정하는 수입금,위임,조례,,rule
P00842,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00843,④ 기금의 설치ㆍ운용에 관하여 필요한 사항은 조례로 정한다.,위임,조례,,rule
P00844,6. 그 밖에 교육시설의 안전점검과 유지보수를 위하여 조례로 정한 사업,인용,해당없음,,rule
P00845,6. 그 밖에 교육시설의 안전점검과 유지보수를 위하여 조례로 정한 사업,인용,해당없음,,rule
P00846,대통령령으로 정하는,위임,대통령령,,rule
P00847,대통령령으로 정하는,위임,대통령령,,rule
P00848,대통령령으로 정한다,위임,대통령령,,rule
P00849,대통령령으로 정한다,위임,대통령령,,rule
P00850,대통령령으로 정하는,위임,대통령령,,rule
P00851,대통령령으로 정하는,위임,대통령령,,rule
P00852,대통령령으로 정하는,위임,대통령령,,rule
P00853,대통령령으로 정하는,위임,대통령령,,rule
P00854,소방시설실태조사의 절차 및 방법 등에 필요한 사항은 교육부장관이 정하여 고시한다.,위임,미특정,,rule
P00855,소방시설실태조사 결과에 따른 조치의 절차 및 방법 등에 필요한 사항은 교육부장관이 정하여 고시한다.,위임,미특정,,rule
P00856,제2조제2항에 따른 교육기관의 시설 중 학생이 주로 이용하는 시설로서 교육부장관이 정하여 고시하는 시설의 경우,위임,미특정,,rule
P00857,교육부령으로 정하는,위임,부령,,rule
P00858,교육부령으로 정하는 규모,위임,부령,,rule
P00859,교육부령으로 정하는 바에,위임,부령,,rule
P00860,교육부장관이 정하여 고시하는 기준에 따라 최우수와 우수의 2개 등급으로 구분한다.,위임,미특정,,rule
P00861,교육시설안전인증에 필요한 세부 사항은 교육부장관이 정하여 고시한다.,위임,미특정,,rule
P00862,안전성평가에 필요한 세부 사항은 교육부장관이 정하여 고시한다.,위임,미특정,,rule
P00863,교육부장관이 교육시설의 안전에 중대한 영향을 미칠 수 있다고 인정하여 고시하는 건설공사를 하려는 자를 말한다.,판단불가,해당없음,,rule
P00864,교육부장관이 정하여 고시하는 교육과정을 이수한 사람을 말한다.,위임,미특정,,rule
P00865,교육부장관이 정하여 고시하는 사전기획검토요청서에 법 제26조의2제1항 각 호의 내용을 포함한 사업계획서를 첨부하여,위임,미특정,,rule
P00866,사전기획 결과의 적정성 검토에 필요한 사항은 교육부장관이 정하여 고시한다.,위임,미특정,,rule
P00867,교육부령으로 정하는,위임,부령,,rule
P00868,어렵다고 대통령령으로 정하는 학교는,위임,대통령령,,rule
P00869,그 밖에 필요한 사항은 대통령령으로,위임,대통령령,,rule
P00870,그 밖에 필요한 사항은 대통령령으로,위임,대통령령,,rule
P00871,대통령령으로 정한다,위임,대통령령,,rule
P00872,대통령령으로 정한다,위임,대통령령,,rule
P00873,대통령령으로 정한다,위임,대통령령,,rule
P00874,대통령령으로 정한다,위임,대통령령,,rule
P00875,대통령령으로 정한다,위임,대통령령,,rule
P00876,대통령령으로 정한다,위임,대통령령,,rule
P00877,대통령령으로 정한다,위임,대통령령,,rule
P00878,대통령령으로 정한다,위임,대통령령,,rule
P00879,대통령령으로 정한다,위임,대통령령,,rule
P00880,대통령령으로 정한다,위임,대통령령,,rule
P00881,대통령령으로 정한다,위임,대통령령,,rule
P00882,대통령령으로 정하는,위임,대통령령,,rule
P00883,대통령령으로 정하는,위임,대통령령,,rule
P00884,대통령령으로 정하는,위임,대통령령,,rule
P00885,또는 대통령령으로,위임,대통령령,,rule
P00886,또는 대통령령으로,위임,대통령령,,rule
P00887,대통령령으로 정하는,위임,대통령령,,rule
P00888,대통령령으로 정하는,위임,대통령령,,rule
P00889,사항은 대통령령으로,위임,대통령령,,rule
P00890,사항은 대통령령으로,위임,대통령령,,rule
P00891,대통령령으로 정하는,위임,대통령령,,rule
P00892,조사한 결과 대통령령으로 정하는 바에 따라 교육환경에,위임,대통령령,,rule
P00893,그 밖에 필요한 사항은 대통령령으로,위임,대통령령,,rule
P00894,대통령령으로 정하는 바에 따른 학교설립계획 등이,위임,대통령령,,rule
P00895,교육감의 권한은 대통령령으로,위임,대통령령,,rule
P00896,대통령령으로 정한다,위임,대통령령,,rule
P00897,대통령령으로 정하는,위임,대통령령,,rule
P00898,대통령령으로 정하는,위임,대통령령,,rule
P00899,대통령령으로 정하는,위임,대통령령,,rule
P00900,대통령령으로 정하는,위임,대통령령,,rule
P00901,대통령령으로 정하는,위임,대통령령,,rule
