id,조문문장,T3_L1,T3_L2,T3_확신도,T3_근거
G0114,교육부령으로 정한다,위임,부령,4,문말 종결형 '교육부령으로 정한다'로 부령에 규율권한을 넘기는 위임이다.
G0115,4. 그 밖에 제1호부터 제3호까지에 준하는 것으로서 교육부장관이 정하는 사유,위임,미특정,4,'교육부장관이 정하는 사유'로 규율권한을 넘기되 법형식을 지정하지 않았다.
G0116,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,필요한 사항을 지방자치단체 조례로 정하도록 규율권한을 넘긴다.
G0117,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,필요한 사항을 지방자치단체 조례로 정하도록 규율권한을 넘기는 위임 규정이다.
G0118,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,구성·운영 사항을 지방자치단체 조례로 정하도록 규율권한을 넘긴다.
G0119,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,구성·운영에 필요한 사항을 지방자치단체 조례로 정하도록 규율권한을 넘긴다.
G0120,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,필요한 사항을 지방자치단체 조례로 정하도록 규율권한을 넘긴다.
G0121,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,미특정|조례,4,"국립은 장관이 정하는 형식 미특정 위임, 공립은 조례 위임으로 병기되어 있다."
G0122,필요한 사항은 교육부령으로,판단불가,부령,3,문장이 종결부 없이 잘려 있어 위임 종결 여부를 확정할 수 없으나 표지어구는 교육부령이다.
G0123,특구를 지정한 때에는 대통령령으로 정하는 바에 따라 그 내용을 관보에 고시하고,위임,대통령령,4,"'대통령령으로 정하는 바에 따라'로 고시 절차의 규율권한을 대통령령에 넘기며, 여기서 '고시'는 관보 공고 행위이므로 법형식이 아니다."
G0124,필요한 사항은 대통령령으로,판단불가,대통령령,2,문장이 종결부 없이 잘려 있어 위임 여부를 확정할 수 없으나 문언상 대통령령이 표지된다.
G0125,대통령령으로 정한다,위임,대통령령,4,문말 종결형 '대통령령으로 정한다'로 대통령령에 규율권한을 넘기는 위임이다.
G0126,사항은 교육부령으로,판단불가,부령,2,문장이 잘려 종결부(정한다 등)가 없어 위임 여부를 확정할 수 없으나 표지어구는 교육부령이다.
G0127,④ 교육감은 경력평정을 할 때 해당 지방자치단체의 운용 여건을 고려하여 가산점을 부여할 특별한 사유가 있는 직위를 교육규칙으로 정할 수 있다.,위임,교육규칙,5,가산점 부여 직위를 교육규칙으로 정하도록 규율권한을 넘기는 위임이다.
G0128,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,평생학습관 설치·운영에 필요한 사항을 지방자치단체 조례로 정하도록 규율권한을 넘긴다.
G0129,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,경비 지원에 필요한 나머지 사항의 규율권한을 지방자치단체 조례에 넘긴다.
G0130,사항은 대통령령으로,판단불가,미특정,3,문장이 중간에서 잘려 종결형과 위임 대상 사항이 확인되지 않아 판정할 수 없다.
G0131,대통령령으로 정하는,판단불가,미특정,2,문장이 '대통령령으로 정하는'에서 잘려 무엇을 위임하는지 확인할 수 없다.
G0132,2. 제1항제2호의 내용 중 교육규칙으로 정하는 것,위임,교육규칙,4,'교육규칙으로 정하는 것'이라는 부분 위임 형식으로 교육규칙에 규율권한을 넘긴다.
G0133,② 제1항에 따른 지역진로교육센터의 구성ㆍ운영 및 전담기관의 지정 등에 필요한 사항은 조례로 정한다.,위임,조례,5,지역진로교육센터의 구성·운영 등 필요한 사항을 조례에 정하도록 규율권한을 넘긴다.
G0134,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,평생학습관 설치·운영에 필요한 사항의 규율권한을 지방자치단체 조례에 넘긴다.
G0135,필요한 사항은 교육부령으로,판단불가,부령,2,문장이 종결부 없이 잘려 있어 위임 여부를 확정할 수 없으나 표지어구상 교육부령(부령)을 가리킨다.
G0136,사항은 대통령령으로,판단불가,대통령령,3,문장이 중간에서 잘려 종결부가 없어 위임 여부를 확정할 수 없으나 표지어구로 대통령령이 적시되어 있다.
G0137,마. 그 밖에 노인이 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,5,'조례로 정하는 시설 또는 장소'로 대상 범위 확정을 조례에 넘기는 부분 위임이다.
G0138,②법 제5조제1항에 따라 대부하는 경우 연간 대부료율은 해당 폐교재산평정가격(「공유재산 및 물품 관리법 시행령」 제31조제2항에 따른 가격을 말한다. 이하 같다)을 고려하여 해당 특별시ㆍ광역시ㆍ특별자치시ㆍ도 및 특별자치도(이하 “시ㆍ도”라 한다)의 조례로 정한다.,위임,조례,5,"연간 대부료율을 시·도 조례로 정하도록 규율권한을 넘기며, 괄호의 시행령 언급은 가격 정의 원용에 불과하다."
G0139,대통령령으로 정하는,판단불가,대통령령,3,문장이 '대통령령으로 정하는'에서 잘려 수식 대상과 종결 형태를 알 수 없어 위임 여부를 확정할 수 없다.
G0140,대통령령으로 정한다,위임,대통령령,4,문말 종결형 '대통령령으로 정한다'로 규율권한을 대통령령에 넘기는 위임이다.
G0141,대통령령으로 정하는,판단불가,대통령령,3,문장이 '대통령령으로 정하는'에서 잘려 규율 대상과 종결 형태를 확인할 수 없어 위임 여부를 확정할 수 없다.
G0142,대통령령으로 정하는 사유로 학교 경영에,위임,대통령령,3,문장이 잘려 있으나 '대통령령으로 정하는 사유'라는 부분 위임 문언이 확인된다.
G0143,필요한 사항은 대통령령으로,판단불가,대통령령,3,문장이 종결되지 않고 잘려 있어 위임 종결형인지 확정할 수 없으나 표지어구는 대통령령이다.
G0144,대통령령으로 정하는,판단불가,대통령령,3,'대통령령으로 정하는'에서 문장이 끊겨 무엇을 위임하는지 확인할 수 없어 판정이 어렵다.
G0145,③ 교육감은 제2항에 따라 장학금을 받는 사람에 대하여 교육대학을 졸업한 후 4년의 범위에서 해당 관할지역에서 실시되는 교사 공개전형에 응시하여 합격한 경우에는 장학금을 받은 기간의 2배의 범위에서 시·도의 조례로 정하는 기간 동안 교육감이 정하는 지역에서 복무하도록 의무를 부과할 수 있다.,위임,조례,4,복무 기간을 시·도 조례로 정하도록 부분 위임하고 있다.
G0146,② 제1항에 따른 법률지원단의 구성 및 운영에 필요한 사항은 교육부령 또는 시ㆍ도의 교육규칙으로 정한다.,위임,부령|교육규칙,5,교육부령과 시·도 교육규칙 두 법형식에 규율권한을 병기하여 넘긴다.
G0147,교육부령으로 정하는,판단불가,부령,3,문장이 '교육부령으로 정하는'에서 잘려 무엇을 위임하는지 확인할 수 없으나 표지어구는 교육부령(부령)이다.
G0148,① 시험 응시 수수료 및 검정고시에 따르는 각종 증명서의 발급 수수료에 관하여 필요한 사항은 시·도의 조례로 정한다.,위임,조례,5,수수료에 관한 필요한 사항을 시·도 조례로 정하도록 규율권한을 넘긴다.
G0149,학교의 교육과정 등을 확인하여 제6항에 따른 학교법인을 고시한다.,인용,해당없음,4,"특정 학교법인을 확인·공표하는 개별 처분성 고시로, 하위 규범에 규율권한을 넘기는 위임이 아니다."
G0150,①지방자치단체의 장은 해당 연도 보조사업에 대하여 각급학교의 장에게 보조대상사업 및 그 예산액을 통지하고 보조신청서를 제출하도록 하여야 한다. 이 경우 해당 지방자치단체의 조례로 정하는 바에 따라 관할 교육감 또는 교육장을 거쳐 보조대상사업 및 그 예산액을 통지하거나 보조신청서를 제출하게 할 수 있다.,위임,조례,4,통지·신청 경유 절차를 해당 지방자치단체의 조례로 정하도록 규율권한을 넘긴다.
G0151,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,문말 종결형으로 지방자치단체의 조례에 구성·운영 사항의 규율권한을 넘긴다.
G0152,교육부령으로 정하는,판단불가,부령,2,문장이 '교육부령으로 정하는'에서 잘려 있어 규율권한 이전 여부를 확정할 수 없으나 지정 법형식은 부령이다.
G0153,"⑤ 학교회계의 설치에 필요한 사항은 국립학교의 경우에는 교육부령으로, 공립학교의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립학교는 교육부령, 공립학교는 시·도 교육규칙에 각각 규율권한을 넘기는 병기 위임이다."
G0154,교육부령으로 정한다,위임,부령,4,'교육부령으로 정한다'는 부령에 규율권한을 넘기는 위임이다.
G0155,교육부령으로 정하는,위임,부령,3,문장이 단편이지만 '교육부령으로 정하는'은 교육부령에 규율사항을 맡기는 부분위임 표현이다.
G0156,대통령령으로 정한다,위임,대통령령,5,문말 종결형 '대통령령으로 정한다'로 대통령령에 규율권한을 넘긴다.
G0157,② 숙박시설을 갖춘 학교교과교습학원의 등록은 대통령령으로 정하는 범위에서 관할 지역의 교육여건과 수강생의 안전 및 숙박시설의 필요성 등을 고려하여 시·도의 조례로 정하는 기준에 맞는 경우에만 할 수 있다.,위임,대통령령|조례,5,대통령령이 정하는 범위에서 시·도 조례로 등록 기준을 정하도록 두 법형식에 규율권한을 넘긴다.
G0158,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,부령|교육규칙,5,"국립은 교육부령, 공립은 시·도 교육규칙에 각각 규율권한을 넘기는 병기 위임이다."
G0159,② 제1항에 따른 특성화고등학교 지정·운영위원회의 구성 및 운영에 필요한 사항은 시·도 교육규칙으로 정한다.,위임,교육규칙,5,구성·운영에 필요한 사항을 시·도 교육규칙으로 정하도록 규율권한을 넘긴다.
G0160,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,평생학습관 설치·운영에 필요한 사항을 지방자치단체 조례에 위임한다.
G0161,필요한 사항은 대통령령으로,판단불가,대통령령,2,문장이 종결부 없이 잘려 있어 위임 문언의 완결 여부를 확정할 수 없다.
G0162,② 지방자치단체의 장은 해당 지방자치단체의 조례로 정하는 바에 따라 주민을 위한 평생교육진흥사업을 실시하거나 지원할 수 있다. 이 경우 교육감 또는 지역교육장과 협의하여야 한다.,위임,조례,4,'조례로 정하는 바에 따라'는 사업 실시·지원의 구체적 사항을 조례에 맡기는 위임이다.
G0163,대통령령으로 정한다,위임,대통령령,4,문말 '대통령령으로 정한다'는 대통령령에 규율권한을 넘기는 위임이다.
G0164,②고등학교입학전형위원회의 조직 및 운영에 관한 사항은 시ㆍ도 교육규칙으로 정한다.,위임,교육규칙,5,조직·운영 사항의 규율권한을 시·도 교육규칙에 넘기는 종결형 위임이다.
G0165,② 지방자치단체의 장은 해당 지방자치단체의 조례로 정하는 바에 따라 주민을 위한 평생교육진흥사업을 실시하거나 지원할 수 있다. 이 경우 교육감 또는 지역교육장과 협의하여야 한다.,위임,조례,4,'조례로 정하는 바에 따라'로 사업 실시·지원의 구체적 사항을 조례에 맡기는 위임이다.
G0166,필요한 사항은 대통령령으로,판단불가,대통령령,3,문장이 종결부 없이 잘려 있어 위임 여부를 확정할 수 없으나 표지어구상 대통령령이 언급된다.
G0167,"③ 학원설립·운영자 및 교습자는 특별시·광역시·특별자치시·도 및 특별자치도(이하 ""시·도""라 한다)의 조례로 정하는 바에 따라 학원·교습소의 운영과 관련하여 학원·교습소의 수강생에게 발생한 생명·신체상의 손해를 배상할 것을 내용으로 하는 보험이나 공제사업에 가입하는 등 필요한 안전조치를 취하여야 한다",위임,조례,5,안전조치의 구체적 내용을 시·도 조례로 정하도록 규율권한을 넘긴다.
G0168,대통령령으로 정한다,위임,대통령령,5,'대통령령으로 정한다'는 종결형으로 대통령령에 규율권한을 넘기는 위임이다.
G0169,③ 교육감은 법 제44조제3항에 따라 다음 각 호의 권한을 조례로 정하는 바에 따라 소관 교육장에게 위임할 수 있다.,위임,조례,4,권한 위임의 방식을 조례로 정하도록 규율권한을 넘기는 위임 규정이다.
G0170,대통령령으로 정하는 요건을,판단불가,대통령령,3,문장이 '대통령령으로 정하는 요건을'에서 잘려 서술어가 없어 위임 구조를 확정할 수 없으나 표지어구는 대통령령이다.
G0171,"③ 학원설립·운영자 및 교습자는 특별시·광역시·특별자치시·도 및 특별자치도(이하 ""시·도""라 한다)의 조례로 정하는 바에 따라 학원·교습소의 운영과 관련하여 학원·교습소의 수강생에게 발생한 생명·신체상의 손해를 배상할 것을 내용으로 하는 보험이나 공제사업에 가입하는 등 필요한 안전조치를 취하여야 한다",위임,조례,5,안전조치의 구체적 내용과 방법을 시·도 조례로 정하도록 규율권한을 넘긴다.
G0172,사항은 교육부령으로,판단불가,부령,3,문장이 중간에서 잘려 서술어가 없어 위임 여부를 확정할 수 없으나 표지어구는 교육부령이다.
G0173,④ 제3항에 따른 시·도인성교육진흥협의회의 구성·운영에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,협의회 구성·운영 사항을 지방자치단체 조례로 정하도록 규율권한을 넘긴다.
G0174,대통령령으로 정하는,판단불가,해당없음,4,문장이 '대통령령으로 정하는'에서 잘려 있어 규율 대상과 종결 형태를 확인할 수 없다.
G0175,교육감은 그 소관 사무의 범위 안에서 필요한 때에는 대통령령 또는 조례로 정하는 바에 따라 교육기관을 설치할 수 있다.,위임,대통령령|조례,4,교육기관 설치에 관한 사항을 대통령령 또는 조례가 정하도록 병기하여 규율권한을 넘긴다.
G0176,④ 적성시험에 응시하고자 하는 사람은 교육부장관이 정하는 응시수수료를 납부하여야 한다.,위임,미특정,4,응시수수료 결정을 교육부장관에게 맡기되 법형식을 지정하지 않은 부분 위임이다.
G0177,③ 교육감은 법 제44조제3항에 따라 다음 각 호의 권한을 조례로 정하는 바에 따라 소관 교육장에게 위임할 수 있다.,위임,조례,4,권한 위임의 구체적 사항을 조례로 정하도록 규율권한을 넘기는 부분 위임이다.
G0178,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,경비 지원에 필요한 사항을 지방자치단체 조례에 위임한다.
G0179,② 특별시장·광역시장·특별자치시장·도지사·특별자치도지사 및 시장·군수·구청장은 조례로 정하는 바에 따라 제1항 각 호의 경비의 전부 또는 일부를 방과후 과정을 운영하거나 제12조에 따른 수업일수를 초과하여 운영하는 유치원에 지원할 수 있다.,위임,조례,4,'조례로 정하는 바에 따라' 지원 경비의 범위·방법을 조례에 맡기는 위임이다.
G0180,법률로 정한다,판단불가,해당없음,3,"문장이 '법률로 정한다'만 남아 잘려 있고, 지정 법형식이 하위 규범이 아니어서 위임 여부를 확정할 수 없다."
G0181,교육부령으로 정하는,판단불가,부령,2,문장이 '교육부령으로 정하는'에서 잘려 규율 대상과 종결형을 알 수 없어 위임 여부를 확정할 수 없으나 표지된 법형식은 부령이다.
G0182,대통령령으로 정한다,위임,대통령령,4,문말 종결형 '대통령령으로 정한다'로 규율권한을 대통령령에 넘기는 위임이다.
G0183,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'에서 잘려 무엇을 위임하는지 확인할 수 없어 판정이 불가하다.
G0184,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,미특정|조례,4,"국립은 장관이 정하도록(형식 미특정), 공립은 조례로 정하도록 규율권한을 넘기므로 두 형식을 병기한다."
G0185,대통령령으로 정한다,위임,대통령령,4,문말 '대통령령으로 정한다'로 대통령령에 규율권한을 넘기는 위임이다.
G0186,"② 제13조에 따른 단위기관별 정원은 제1항에 따른 정원의 총수 범위에서 종류별·직급별로 구분하여 해당 시·도의 조례로 정한다. 다만, 다음 각 호의 어느 하나에 해당하는 정원은 조례로 그 총수만 정하고 그 범위에서 제13조제2항에 따른 단위기관별로 해당 시·도의 교육규칙으로 정한다",위임,조례|교육규칙,5,단위기관별 정원을 조례로 정하도록 하고 일부는 조례로 총수만 정한 범위에서 교육규칙에 위임하므로 두 형식이 병기된 위임이다.
G0187,대통령령으로 정하는,판단불가,대통령령,2,문장이 '대통령령으로 정하는'에서 잘려 있어 위임 대상과 종결 형태를 확인할 수 없다.
G0188,"③ 국·공립학교에 두는 운영위원회는 국립학교의 경우에는 학칙으로, 공립학교의 경우에는 시·도의 조례로 정하는 바에 따라 학생 대표가 학생의 학교생활에 관련된 사항에 관하여 학생들의 의견을 수렴하여 운영위원회에 제안하게 할 수 있다.",위임,미특정|조례,3,"국립학교는 학칙(목록 외 형식이므로 미특정), 공립학교는 시·도 조례로 정하도록 규율권한을 병기하여 넘긴다."
G0189,③ 교육감은 제2항에 따라 장학금을 받는 사람에 대하여 교육대학을 졸업한 후 4년의 범위에서 해당 관할지역에서 실시되는 교사 공개전형에 응시하여 합격한 경우에는 장학금을 받은 기간의 2배의 범위에서 시·도의 조례로 정하는 기간 동안 교육감이 정하는 지역에서 복무하도록 의무를 부과할 수 있다.,위임,조례,4,복무 의무기간을 시·도의 조례로 정하도록 규율권한을 넘기는 부분 위임이다.
G0190,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,필요한 사항을 지방자치단체 조례로 정하도록 규율권한을 넘기는 위임 규정이다.
G0191,"①학교가 학생의 교육을 위하여 설치하여야 하는 시설의 종류 및 그 기준은 별표 1과 같다. 다만, 지역의 여건 및 학생의 장애 유형 등을 고려하여 시설의 종류별 면적기준을 3분의 1의 범위에서 시·도 조례로 정하는 바에 따라 완화하거나 강화하여 적용할 수 있다.",위임,조례,4,단서에서 면적기준 완화·강화 범위를 시·도 조례로 정하도록 규율권한을 넘긴다.
G0192,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,구성·운영에 필요한 사항을 지방자치단체 조례에 정하도록 규율권한을 넘긴다.
G0193,사항은 대통령령으로,판단불가,대통령령,3,문장이 중간에서 잘려 술어가 없어 위임 여부를 확정할 수 없으나 표지어구로 대통령령이 지정되어 있다.
G0194,대통령령으로 정한다,위임,대통령령,4,문말 종결형 '대통령령으로 정한다'로 대통령령에 규율권한을 넘기는 위임이다.
G0195,"신고의 절차, 방법 등에 관하여 필요한 사항은 교육부장관이 정한다.",위임,미특정,5,교육부장관에게 규율권한을 넘기지만 법형식을 지정하지 않았다.
G0196,대통령령으로 정한다,위임,대통령령,4,문말 '대통령령으로 정한다'로 규율권한을 대통령령에 넘기는 위임이다.
G0197,대통령령으로 정하는 과의,판단불가,대통령령,3,문장이 '대통령령으로 정하는 과의'에서 끊겨 있어 규율권한 이전 여부를 확정할 수 없으나 표지어구는 대통령령이다.
G0198,바. 그 밖에 어린이가 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,5,보호구역 대상 시설·장소의 범위를 조례로 정하도록 부분 위임한다.
G0199,납부를 하려는 채무자는 교육부령으로 정하는 납부서를 첨부하여 교육부장관이 정하는 수납기관에 납부하여야 한다.,위임,미특정,4,표지어구 '교육부장관이 정하는 수납기관'은 법형식을 지정하지 않은 위임이다.
G0200,대통령령으로 정한다,위임,대통령령,4,문장이 단편적이나 '대통령령으로 정한다'는 종결형 위임 문언이다.
