id,조문문장,T5_L1,T5_L2,T5_확신도,T5_근거
G0091,그 밖에 지정외부감사대상학교법인의 선정 또는 지정외부감사인의 지정에 필요한 세부사항은 교육부장관이 정하여 고시한다.,위임,고시,5,문장이 '필요한 세부사항은 교육부장관이 정하여 고시한다'로 규율권한을 교육부장관(고시)에 넘기므로 포괄적 위임에 해당한다.
G0092,② 지방자치단체의 장은 해당 지방자치단체의 조례로 정하는 바에 따라 주민을 위한 평생교육진흥사업을 실시하거나 지원할 수 있다. 이 경우 교육감 또는 지역교육장과 협의하여야 한다.,위임,조례,5,문장이 '해당 지방자치단체의 조례로 정하는 바에 따라'라고 명시해 규율권한을 조례에 넘기고 있으므로 위임에 해당한다.
G0093,표준교육과정의 세부 기준에 관하여 필요한 사항은 교육부장관이 정한다.,위임,미특정,5,"문장이 '필요한 사항은 교육부장관이 정한다'로 규율권한을 하위규범(구체적 규정)에게 넘기고 있어 위임에 해당하며, 법형식은 '교육부장관이 정한다'로 특정 법령 형식을 명시하지 않아 미특정으로 분류함."
G0094,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,문장이 '필요한 사항은 ... 조례로 정한다'로 규율권한을 지방자치단체 조례에 명시적으로 넘기고 있어 위임으로 판단됨.
G0095,교육부장관이 정하는 수수료를 원장에게 내야 한다.,위임,미특정,5,"‘교육부장관이 정하는 수수료’는 규율사항의 범위를 상급조문이 장관에게 정하도록 맡기는 위임으로, 법형식을 특정하지 않아 ‘미특정’으로 판정함."
G0096,대통령령으로 정하는,위임,대통령령,5,문장이 '대통령령으로 정하는' 형식으로 끝나며 규율권한을 하위 법령(대통령령)에 넘기고 있다.
G0097,"⑤ 제1항부터 제4항까지의 규정에서 정한 사항 외에 납부고지서의 서식, 그 밖에 부담금의 부과ㆍ징수에 필요한 사항은 특별시ㆍ광역시ㆍ특별자치시ㆍ도 또는 특별자치도(이하 “시ㆍ도”라 한다)의 조례로 정한다.",위임,조례,5,문장이 '...는 시·도의 조례로 정한다'라고 끝나며 부담금 부과·징수에 필요한 사항의 규율권한을 시·도의 조례에 넘기므로 위임에 해당한다.
G0098,대통령령으로 정하는,위임,대통령령,5,문장이 '대통령령으로 정하는'으로 규율사항을 대통령령에 위임하는 종결형 표현이므로 하위 규범에 규율권한을 넘긴다.
G0099,대통령령으로 정한다,위임,대통령령,5,문장이 종결형으로 규율권한을 하위법인 대통령령에 명시적으로 넘기고 있어 포괄적 위임에 해당한다.
G0100,14. 그 밖에 대통령령이나 시ㆍ도의 조례로 정하는 사항,위임,대통령령|조례,5,문장이 '대통령령이나 시·도의 조례로 정하는 사항'으로 규율권한을 상위법에서 하위법(대통령령 및 조례)으로 넘기고 있으며 두 법형식이 병기되어 있어 '|'로 연결한다.
G0101,"⑥ 법 제6조제1항 각 호의 어느 하나에 해당하는 자(이하 “평가서작성자”라 한다)는 교육환경평가서를 작성ㆍ제출한 후 다음 각 호의 어느 하나에 해당하게 된 경우에는 그 사실을 즉시 교육감에게 통보하고, 해당 사유가 발생한 날부터 45일 이내에 교육환경평가서를 다시 작성하여 교육감에게 제출해야 한다. 이 경우 교육환경평가서의 내용 등은 제1항 및 제3항에 따르되, 교육규칙으로 정하는 바에 따라 그 내용의 일부를 생략할 수 있다.",위임,교육규칙,5,문장이 '교육규칙으로 정하는 바에 따라 그 내용의 일부를 생략할 수 있다'라고 명시해 하위 규범(교육규칙)에 규율권한을 넘기고 있으므로 위임으로 판단함.
G0102,대통령령으로 정한다,위임,대통령령,5,문장이 종결형으로 '대통령령으로 정한다'라며 규율권한을 하위 규범(대통령령)에게 넘기고 있어 위임이다.
G0103,교육부령으로 정한다,위임,부령,5,문장이 종결형으로 '교육부령으로 정한다'라고 규율권한을 하위 규범(교육부령)에게 명시적으로 이양하고 있어 포괄적·구체적 위임으로 판단됨. 표지어구 '교육부령'은 부령으로 표기되어 '부령' 선택.
G0104,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,조례,5,"문장이 '정한다'로 규율권한을 상위법에서 하위 주체(교육부장관, 지방자치단체의 조례)에게 넘기므로 위임이며, 법형식이 두 가지 병기되어 있어 '교육부장관|조례'로 표기함."
G0105,교육부령으로 정한다,위임,부령,5,"문장이 종결형으로 '교육부령으로 정한다'라며 규율권한을 하위규범(교육부령)에 넘기고 있어 위임에 해당하고, 표지어구에 '교육부령'이므로 법형식은 부령으로 판정됨."
G0106,2. 제2항에 따른 지역다문화교육지원센터의 경우: 해당 시ㆍ도의 조례,위임,조례,5,문장이 '해당 시·도의 조례'로 지역다문화교육지원센터의 설치·운영 사항을 정하도록 권한을 부여하는 형태로 규율권한을 넘긴다.
G0107,교육감은 그 소관 사무의 범위 안에서 필요한 때에는 대통령령 또는 조례로 정하는 바에 따라 교육기관을 설치할 수 있다.,위임,대통령령|조례,5,문장이 '대통령령 또는 조례로 정하는 바에 따라 ... 설치할 수 있다'라고 규율권한을 상위법에서 하위령으로 넘기므로 포괄적 위임이며 두 법형식을 병기하고 있어 '|'로 연결한다.
G0108,④ 시ㆍ도교육감이 설치한 취업지원센터의 운영 등에 필요한 사항은 시ㆍ도의 조례로 정한다.,위임,조례,5,문장이 '필요한 사항은 ... 조례로 정한다'로 규율권한을 하위 규범(조례)에 넘기고 있어 명백한 위임이다.
G0109,"2. 그 밖에 국립학교의 경우에는 학칙으로, 공립학교의 경우에는 시·도의 조례로 미리 학부모의 의견을 수렴하도록 정한 사항",위임,조례,5,"문장이 '공립학교의 경우에는 시·도의 조례로 ... 정한 사항'으로 규율권한을 조례에 넘기고 있어 위임에 해당하며, 명시된 법형식은 '조례'이다."
G0110,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,문장이 종결형으로 '필요한 사항은 ... 조례로 정한다'며 규율권한을 지자체 조례에 위임하고 있다.
G0111,대통령령으로 정한다,위임,대통령령,5,"종결형 '대통령령으로 정한다'로 규율권한을 하위 규범(대통령령)에게 넘기는 전형적 위임 표현이며, 표지어구도 '대통령령'으로 명시되어 있음."
G0112,교육부령으로 정한 급식기준,위임,부령,4,문장이 종결형으로 '교육부령으로 정한 급식기준'이라 하여 급식기준의 내용을 하위 규범(교육부령)에 맡기고 있어 규율권한을 넘긴다. '교육부령'은 부령으로 표기된다.
G0113,"①교육감은 조례 또는 교육규칙으로 정하는 바에 따라 그 권한에 속하는 사무의 일부를 보조기관, 소속교육기관 또는 하급교육행정기관에 위임할 수 있다",위임,조례|교육규칙,5,문장이 교육감이 권한에 속하는 사무의 일부를 위임할 수 있다고 명시하며 그 위임의 절차·범위를 '조례 또는 교육규칙으로 정하는 바에 따라'로 규율권한을 넘긴다.
G0114,교육부령으로 정한다,위임,부령,4,문장이 종결형으로 '교육부령으로 정한다'라고 규율권한을 하위규범(부령)에 넘기고 있어 포괄적·구체적 사항을 위임하는 표현임.
G0115,4. 그 밖에 제1호부터 제3호까지에 준하는 것으로서 교육부장관이 정하는 사유,위임,미특정,4,문장이 '교육부장관이 정하는 사유'로 교육부장관에게 규율 내용을 정하도록 맡기고 있어 하위 규범에 규율권한을 넘긴다. 법형식을은 구체적 명시 없이 '교육부장관이 정하는'이라 미특정으로 판정함.
G0116,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,문장이 ‘필요한 사항은 ... 조례로 정한다’고 종결형으로 규율권한을 조례에 넘기므로 포괄적 위임에 해당한다.
G0117,⑤제3항의 규정에 따른 학교급식지원심의위원회의 구성ㆍ운영과 제4항의 규정에 따른 학교급식지원센터의 설치ㆍ운영에 관하여 필요한 사항은 해당지방자치단체의 조례로 정한다.,위임,조례,5,문장이 '필요한 사항은 ... 조례로 정한다'라고 명시해 규율권한을 조례에 넘기므로 전형적인 위임 규정이다.
G0118,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,문장이 종결형으로 ‘필요한 사항은 ... 조례로 정한다’고 규율권한을 하위 규범(조례)에게 명시적으로 이전하고 있다.
G0119,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,문장이 '필요한 사항은 ... 조례로 정한다'로 규율권한을 지방자치단체의 조례에 위임하고 있어 위임으로 판정된다.
G0120,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,문장이 종결형으로 '필요한 사항은 ... 조례로 정한다'라며 지방자치단체 조례에 규율권한을 넘긴다.
G0121,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,조례,5,문장이 '정한다'로 규율권한을 상위에서 하위(교육부장관·조례)로 명시적 위임을 하고 있으며 두 법형식이 병기되어 있어 '|'로 연결함.
G0122,필요한 사항은 교육부령으로,위임,부령,4,문장이 '필요한 사항은 교육부령으로'로 끝나며 규율권한을 하위 명령인 부령에 넘기고 있어 위임 규정으로 판단됨. 표지어구의 '교육부령'은 부령 형식에 해당함.
G0123,특구를 지정한 때에는 대통령령으로 정하는 바에 따라 그 내용을 관보에 고시하고,위임,대통령령,5,문장이 '대통령령으로 정하는 바에 따라'라고 규정하여 고시할 내용이나 절차의 범위를 대통령령에 맡기고 있어 규율권한을 넘긴다.
G0124,필요한 사항은 대통령령으로,위임,대통령령,5,종결형 문장으로 '필요한 사항은 대통령령으로'라며 규율권한을 하위 법령(대통령령)에 넘기고 있어 위임에 해당한다.
G0125,대통령령으로 정한다,위임,대통령령,5,문장이 종결형으로 '대통령령으로 정한다'라며 규율권한을 하위법령(대통령령)에게 부여하므로 위임에 해당한다.
G0126,사항은 교육부령으로,위임,부령,4,문장이 '사항은 교육부령으로'로 끝나며 규율권한을 교육부령에 넘기는 종결형 위임 표현임. 표지어구에 '교육부령'이 있어 부령으로 특정된다.
G0127,④ 교육감은 경력평정을 할 때 해당 지방자치단체의 운용 여건을 고려하여 가산점을 부여할 특별한 사유가 있는 직위를 교육규칙으로 정할 수 있다.,위임,교육규칙,5,문장이 '교육규칙으로 정할 수 있다'로 규율권한을 교육규칙에 넘기고 있어 포괄적 위임에 해당한다.
G0128,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,문장이 '필요한 사항은 ... 조례로 정한다'라고 규정하여 규율권한을 지방자치단체 조례에 넘기고 있다.
G0129,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,"문장이 '필요한 사항은 해당 지방자치단체의 조례로 정한다'라고 명시해 규율권한을 조례에 넘기므로 위임이며, 법형식은 조례로 특정되어 있다."
G0130,사항은 대통령령으로,판단불가,대통령령,3,"문장이 '사항은 대통령령으로'까지 잘려 있어 전체 문맥·완결적 서술이 없어 위임인지 인용인지 확정 불가하나, 표지어구에 '대통령령'이 있으므로 법형식은 대통령령으로 표기함."
G0131,대통령령으로 정하는,판단불가,대통령령,3,문장이 '대통령령으로 정하는'으로 불완전하여 맥락(무엇을 정하는지)이 없어 규율권한 이전 여부를 확정할 수 없음. 다만 표지어구에 '대통령령'이 있어 법형식은 대통령령으로 표기함.
G0132,2. 제1항제2호의 내용 중 교육규칙으로 정하는 것,위임,교육규칙,5,문장 '교육규칙으로 정하는 것'은 그 사항의 규율권한을 교육규칙에 넘기고 있어 위임으로 판단된다. 표지어구도 동일하게 교육규칙을 지정하고 있다.
G0133,② 제1항에 따른 지역진로교육센터의 구성ㆍ운영 및 전담기관의 지정 등에 필요한 사항은 조례로 정한다.,위임,조례,5,"문장이 '필요한 사항은 조례로 정한다'라고 규정하여 지역진로교육센터의 구성·운영 등 규율권한을 조례에 넘기고 있어 위임이며, 법형식으로 조례를 명시하고 있다."
G0134,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,문장이 '필요한 사항은 ... 조례로 정한다'로 규율권한을 해당 지방자치단체의 조례에 넘기고 있어 위임형식이며 법형식이 명시적으로 '조례'이다.
G0135,필요한 사항은 교육부령으로,위임,부령,5,"문장이 '필요한 사항은 교육부령으로'라고 규정해 규율권한을 하위법(부령)에 넘기고 있어 위임에 해당하며, 표지어구 '교육부령'에 따라 법형식은 부령으로 판정함."
G0136,사항은 대통령령으로,위임,대통령령,4,문장이 '사항은 대통령령으로'로 끝나며 규율권한을 대통령령에 넘겨 구체적 사항을 정하도록 하는 전형적 위임 표현이므로 위임으로 판단함.
G0137,마. 그 밖에 노인이 자주 왕래하는 곳으로서 조례로 정하는 시설 또는 장소,위임,조례,4,문장이 '조례로 정하는'으로 시설·장소의 범위를 조례에 위임하는 표현이므로 하위 규범에 규율권한을 넘긴다.
G0138,②법 제5조제1항에 따라 대부하는 경우 연간 대부료율은 해당 폐교재산평정가격(「공유재산 및 물품 관리법 시행령」 제31조제2항에 따른 가격을 말한다. 이하 같다)을 고려하여 해당 특별시ㆍ광역시ㆍ특별자치시ㆍ도 및 특별자치도(이하 “시ㆍ도”라 한다)의 조례로 정한다.,위임,조례,5,문장이 연간 대부료율의 결정 권한을 '시·도의 조례로 정한다'고 명시하여 규율권한을 하위 규범(조례)에 넘긴다.
G0139,대통령령으로 정하는,위임,대통령령,4,문장이 '대통령령으로 정하는'으로 끝나며 규율권한을 대통령령에 넘기는 종결형 위임 표현이다.
G0140,대통령령으로 정한다,위임,대통령령,5,문장이 종결형으로 '대통령령으로 정한다'라고 규율권한을 하위 규범(대통령령)으로 넘기고 있다.
G0141,대통령령으로 정하는,위임,대통령령,4,문장이 '대통령령으로 정하는'으로 끝나며 규율권한을 대통령령에 넘기는 표현이므로 위임으로 판단함.
G0142,대통령령으로 정하는 사유로 학교 경영에,위임,대통령령,5,"문장이 '대통령령으로 정하는 사유로'라고 규율사항을 대통령령에 맡기고 있어 위임으로 판단되며, 명시적 법형식은 대통령령이다."
G0143,필요한 사항은 대통령령으로,판단불가,대통령령,3,문장이 '필요한 사항은 대통령령으로'로 미완성되어 있어 위임인지 인용인지 문맥상 판단이 불가하나 표지어구에 '대통령령'이 있어 법형식은 대통령령으로 표기함.
G0144,대통령령으로 정하는,위임,대통령령,5,문장이 '대통령령으로 정하는'으로 끝나며 규율권한을 대통령령에 넘기는 전형적 위임 표현이다.
G0145,③ 교육감은 제2항에 따라 장학금을 받는 사람에 대하여 교육대학을 졸업한 후 4년의 범위에서 해당 관할지역에서 실시되는 교사 공개전형에 응시하여 합격한 경우에는 장학금을 받은 기간의 2배의 범위에서 시·도의 조례로 정하는 기간 동안 교육감이 정하는 지역에서 복무하도록 의무를 부과할 수 있다.,위임,조례,5,문장이 장학금 수혜자에 대한 의무복무 기간을 '시·도의 조례로 정하는 기간'으로 정하도록 규율권한을 하위 규범(조례)에 넘기고 있으므로 위임이며 명시적 법형식은 조례이다.
G0146,② 제1항에 따른 법률지원단의 구성 및 운영에 필요한 사항은 교육부령 또는 시ㆍ도의 교육규칙으로 정한다.,위임,교육규칙,5,"문장이 '필요한 사항은 교육부령 또는 시·도의 교육규칙으로 정한다'라고 규율권한을 하위 규범(교육부령, 교육규칙)에 위임하고 있어 위임으로 판단됨. 법형식이 둘 병기되어 있어 '|'로 연결함."
G0147,교육부령으로 정하는,위임,부령,4,"문장이 '교육부령으로 정하는'으로 끝나 규율사항을 교육부령에 위임하는 표현이므로 위임에 해당하고, 문언상 법형식은 부령(교육부령)으로 명시되어 있다."
G0148,① 시험 응시 수수료 및 검정고시에 따르는 각종 증명서의 발급 수수료에 관하여 필요한 사항은 시·도의 조례로 정한다.,위임,조례,5,문장이 '필요한 사항은 시·도의 조례로 정한다'라고 끝나며 규율권한을 조례에 위임한다.
G0149,학교의 교육과정 등을 확인하여 제6항에 따른 학교법인을 고시한다.,인용,해당없음,4,"문장이 '고시한다'로 이미 고시하는 행위를 지시하므로 다른 하위 규범에 규율권한을 넘긴다는 내용이 아니고, 특정 법형식을 지정하지도 않으며 존재하는 고시를 실행하거나 고시 자체의 행정행위를 지시하는 표현으로 보인다. 맥락에 따라 위임으로 볼 여지도 적지만 문언상 다른 법령에 규정작성을 위임한다는 표지가 없어 인용으로 판정함."
G0150,①지방자치단체의 장은 해당 연도 보조사업에 대하여 각급학교의 장에게 보조대상사업 및 그 예산액을 통지하고 보조신청서를 제출하도록 하여야 한다. 이 경우 해당 지방자치단체의 조례로 정하는 바에 따라 관할 교육감 또는 교육장을 거쳐 보조대상사업 및 그 예산액을 통지하거나 보조신청서를 제출하게 할 수 있다.,위임,조례,5,문장이 조례에 따라 통지·제출 방식을 정하도록 규율권한의 일부를 위임하고 있어 위임으로 판단된다. 표지어구 '조례로'가 명시되어 법형식은 조례이다.
G0151,④ 시·군·구협의회의 구성·운영 등에 필요한 사항은 지방자치단체의 조례로 정한다.,위임,조례,5,문장이 '필요한 사항은 ... 조례로 정한다'로 규율권한을 하위 규범(조례)에 명시적·종결적으로 넘기고 있으므로 위임으로 판정한다.
G0152,교육부령으로 정하는,위임,부령,4,"문장이 '교육부령으로 정하는'으로 규율사항의 일부를 교육부령에 위임하는 표현이므로 위임이며, 법형식은 부령(교육부령)이다."
G0153,"⑤ 학교회계의 설치에 필요한 사항은 국립학교의 경우에는 교육부령으로, 공립학교의 경우에는 시·도의 교육규칙으로 정한다.",위임,교육규칙,5,"문장이 '필요한 사항은 ... 정한다'로 규율권한을 하위 규범(교육부령, 시·도의 교육규칙)에게 명확히 넘기므로 위임이며, 두 법형식이 병기되어 있어 '|'로 연결함."
G0154,교육부령으로 정한다,위임,부령,5,'교육부령으로 정한다'는 문말 종결형으로 규율권한을 하위 규범(부령)에 넘기는 포괄적 위임 표현이다.
G0155,교육부령으로 정하는,위임,부령,4,"문장이 '교육부령으로 정하는'으로 끝나며 규율권한 일부를 교육부령에 위임하는 표현이므로 위임이며, 문언상 법형식은 부령(교육부령)이다."
G0156,대통령령으로 정한다,위임,대통령령,5,문장이 종결형으로 '대통령령으로 정한다'라고 규정해 하위 규범에 규율권한을 부여하므로 위임으로 판단된다.
G0157,② 숙박시설을 갖춘 학교교과교습학원의 등록은 대통령령으로 정하는 범위에서 관할 지역의 교육여건과 수강생의 안전 및 숙박시설의 필요성 등을 고려하여 시·도의 조례로 정하는 기준에 맞는 경우에만 할 수 있다.,위임,대통령령|조례,5,"문장이 규율권한을 하위 규범(대통령령과 시·도의 조례)에 넘기며 '대통령령으로 정하는 범위에서 ... 조례로 정하는 기준'으로 규정하고 있어 위임이고, 두 법형식이 병기되어 있으므로 '대통령령|조례'로 표기함."
G0158,"⑥ 유치원회계의 설치에 필요한 사항은 국립유치원의 경우에는 교육부령으로, 공립유치원의 경우에는 시·도의 교육규칙으로 정한다.",위임,교육규칙,5,"문장이 '필요한 사항은 ... 정한다'로 규율권한을 하위규범(교육부령 및 시·도의 교육규칙)에게 맡기므로 위임이며, 두 법형식이 병기되어 있어 '|'로 연결함."
G0159,② 제1항에 따른 특성화고등학교 지정·운영위원회의 구성 및 운영에 필요한 사항은 시·도 교육규칙으로 정한다.,위임,교육규칙,5,문장이 종결형으로 '필요한 사항은 ... 교육규칙으로 정한다'라며 규율권한을 하위규범(교육규칙)으로 넘기고 있다.
G0160,④ 제1항 및 제2항에 따른 평생학습관의 설치·운영 등에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,"문장이 설치·운영 등에 필요한 사항을 지방자치단체의 조례로 정한다고 직접 규율권한을 넘기므로 위임이며, 법형식으로 '조례'를 명시하고 있다."
G0161,필요한 사항은 대통령령으로,위임,대통령령,5,"문장이 '필요한 사항은 대통령령으로'로 끝나서 규율권한을 대통령령에 넘기는 전형적 위임형 문언이며, 법형식을 명시적으로 '대통령령'이라 지칭함."
G0162,② 지방자치단체의 장은 해당 지방자치단체의 조례로 정하는 바에 따라 주민을 위한 평생교육진흥사업을 실시하거나 지원할 수 있다. 이 경우 교육감 또는 지역교육장과 협의하여야 한다.,위임,조례,5,문장이 '조례로 정하는 바에 따라'로 규율권한을 지방자치단체 조례에 위임하는 내용이며 종결형으로 범위를 넘긴다.
G0163,대통령령으로 정한다,위임,대통령령,5,종결형 단문 '대통령령으로 정한다'는 규율권한을 하위 규범(대통령령)에 넘기는 전형적 위임 표현이다.
G0164,②고등학교입학전형위원회의 조직 및 운영에 관한 사항은 시ㆍ도 교육규칙으로 정한다.,위임,교육규칙,5,문장이 조직·운영에 관해 규율권한을 하위규범(시·도 교육규칙)으로 넘기고 있어 권한 위임 형식이다.
G0165,② 지방자치단체의 장은 해당 지방자치단체의 조례로 정하는 바에 따라 주민을 위한 평생교육진흥사업을 실시하거나 지원할 수 있다. 이 경우 교육감 또는 지역교육장과 협의하여야 한다.,위임,조례,5,문장이 '조례로 정하는 바에 따라'라고 명시해 하위 규범(조례)에 규율권한을 넘기고 있어 위임에 해당한다.
G0166,필요한 사항은 대통령령으로,위임,대통령령,5,문장이 '필요한 사항은 대통령령으로'로 끝나며 규율권한을 대통령령에 위임하는 종결형 표현이다.
G0167,"③ 학원설립·운영자 및 교습자는 특별시·광역시·특별자치시·도 및 특별자치도(이하 ""시·도""라 한다)의 조례로 정하는 바에 따라 학원·교습소의 운영과 관련하여 학원·교습소의 수강생에게 발생한 생명·신체상의 손해를 배상할 것을 내용으로 하는 보험이나 공제사업에 가입하는 등 필요한 안전조치를 취하여야 한다",위임,조례,5,문장이 ‘조례로 정하는 바에 따라’라고 명시하여 규율사항의 일부를 하위 규범인 조례에 맡기고 있어 위임에 해당한다.
G0168,대통령령으로 정한다,위임,대통령령,5,종결형 '대통령령으로 정한다'로 규율권한을 하위 규범(대통령령)에게 넘긴다.
G0169,③ 교육감은 법 제44조제3항에 따라 다음 각 호의 권한을 조례로 정하는 바에 따라 소관 교육장에게 위임할 수 있다.,위임,조례,5,문장이 '교육감은 ... 권한을 조례로 정하는 바에 따라 소관 교육장에게 위임할 수 있다'라고 명시하여 규율권한을 조례에 맡기고 위임권을 부여하므로 위임이며 법형식은 조례이다.
G0170,대통령령으로 정하는 요건을,위임,대통령령,4,문장이 '대통령령으로 정하는 요건을'으로 끝나 규율권한을 대통령령에 넘기는 부분위임 형식이다.
G0171,"③ 학원설립·운영자 및 교습자는 특별시·광역시·특별자치시·도 및 특별자치도(이하 ""시·도""라 한다)의 조례로 정하는 바에 따라 학원·교습소의 운영과 관련하여 학원·교습소의 수강생에게 발생한 생명·신체상의 손해를 배상할 것을 내용으로 하는 보험이나 공제사업에 가입하는 등 필요한 안전조치를 취하여야 한다",위임,조례,5,문장이 '시·도의 조례로 정하는 바에 따라'라고 명시하여 학원 운영 관련 안전조치의 구체적 사항을 하위 규범(조례)에 정하도록 규율권한을 넘긴다.
G0172,사항은 교육부령으로,판단불가,미특정,2,문장이 불완전하여 맥락 없이 판정할 수 없음. '사항은 교육부령으로' 뒤에 목적어·완결적 서술이 없으나 표지어구에 '교육부령'이 있어 형식 지정을 일부 암시되므로 L2는 미확정된 행정청 지정으로 판단함.
G0173,④ 제3항에 따른 시·도인성교육진흥협의회의 구성·운영에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,문장이 '필요한 사항은 ... 조례로 정한다'로 규율권한을 지방자치단체의 조례에 넘기고 있어 포괄적 위임에 해당한다.
G0174,대통령령으로 정하는,위임,대통령령,5,문구가 종결형 없이 '대통령령으로 정하는'으로 규율사항을 대통령령에 위임하는 표현임.
G0175,교육감은 그 소관 사무의 범위 안에서 필요한 때에는 대통령령 또는 조례로 정하는 바에 따라 교육기관을 설치할 수 있다.,위임,대통령령|조례,5,문장이 '대통령령 또는 조례로 정하는 바에 따라'라며 규율권한을 넘겨 설치 요건 등을 정하도록 명시하므로 포괄적 위임에 해당한다.
G0176,④ 적성시험에 응시하고자 하는 사람은 교육부장관이 정하는 응시수수료를 납부하여야 한다.,위임,미특정,5,"문장이 응시수수료의 금액·기준 등을 하위규범에 맡기며 규율권한을 넘기고 있어 위임에 해당하고, 문언은 '교육부장관이 정하는'으로 법형식을 특정하지 않아 미특정으로 판단됨."
G0177,③ 교육감은 법 제44조제3항에 따라 다음 각 호의 권한을 조례로 정하는 바에 따라 소관 교육장에게 위임할 수 있다.,위임,조례,5,문장이 '권한을 ... 조례로 정하는 바에 따라 소관 교육장에게 위임할 수 있다'로 규율권한을 조례에 넘기고 위임 가능성을 명시하므로 위임이며 법형식은 조례다.
G0178,④ 제1항부터 제3항까지의 규정에서 정한 사항 외에 대안교육기관에 대한 경비 지원에 필요한 사항은 해당 지방자치단체의 조례로 정한다.,위임,조례,5,문장이 '필요한 사항은 해당 지방자치단체의 조례로 정한다'고 명시적으로 규율권한을 조례에 넘기고 있어 포괄적·경미한 사항을 조례에 위임한다.
G0179,② 특별시장·광역시장·특별자치시장·도지사·특별자치도지사 및 시장·군수·구청장은 조례로 정하는 바에 따라 제1항 각 호의 경비의 전부 또는 일부를 방과후 과정을 운영하거나 제12조에 따른 수업일수를 초과하여 운영하는 유치원에 지원할 수 있다.,위임,조례,5,문장이 '조례로 정하는 바에 따라'라고 명시해 규율권한(지원 기준·범위 등)을 조례에 위임하고 있으므로 위임으로 판단된다.
G0180,법률로 정한다,판단불가,해당없음,4,문장이 단어 '법률'만으로 축약되어 있어 완전한 문맥·구성(무엇을 법률로 정하는지)이 없어 위임인지 인용인지 판단 불가함.
G0181,교육부령으로 정하는,위임,부령,4,문장이 '교육부령으로 정하는'으로 끝나며 규율 내용을 교육부령에 위임하는 표현이므로 위임으로 판단됨. 기관 명시가 있어 법형식은 '부령'로 표기함.
G0182,대통령령으로 정한다,위임,대통령령,5,문장이 종결형으로 '대통령령으로 정한다'라고 규율권한을 하위 법형식에 명시적으로 넘긴다.
G0183,대통령령으로 정하는,위임,대통령령,4,문장이 '대통령령으로 정하는' 형태로 규율권한 일부를 상위법에서 하위법(대통령령)으로 넘기는 전형적 위임 표현임. 다만 문장이 단독 표현이라 맥락 부족으로 완전 확신은 낮춤.
G0184,"⑨ 어린이집의 운영 위탁에 관한 구체적인 사항은 국립어린이집의 경우 교육부장관이 정하고, 공립어린이집의 경우 지방자치단체의 조례로 정한다.",위임,조례,5,"문장이 운영 위탁에 관한 구체적 사항의 규율권한을 상위법에서 하위 규범(교육부장관이 정함, 조례로 정함)으로 넘기고 있어 명백한 위임 규정이다."
G0185,대통령령으로 정한다,위임,대통령령,5,문장이 짧게 종결형으로 '대통령령으로 정한다'라고 규율권한을 하위 법령인 대통령령에 명시적으로 넘기고 있어 전형적 위임에 해당한다.
G0186,"② 제13조에 따른 단위기관별 정원은 제1항에 따른 정원의 총수 범위에서 종류별·직급별로 구분하여 해당 시·도의 조례로 정한다. 다만, 다음 각 호의 어느 하나에 해당하는 정원은 조례로 그 총수만 정하고 그 범위에서 제13조제2항에 따른 단위기관별로 해당 시·도의 교육규칙으로 정한다",위임,조례|교육규칙,5,"문장이 정원의 총수 범위 내에서 종류별·직급별 등은 조례로, 그러나 일부 정원은 총수만 조례로 정하고 단위기관별 배분은 교육규칙에 맡기는 등 규율권한을 하위 규범(조례·교육규칙)에게 나눠주고 있어 포괄적·부분적 위임에 해당한다."
